agrn,Location_code,Location_Name,measure_id,measure_name,raw_cat_C,status,status_definition,verified_eligible_negative,receipt_verified,source_id,source_url,category_source,snapshot_conflict
1046,35300,Mount Isa,1046_M02,Community Recovery and Resilience Officer Program,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,35670,Napranum,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,35780,Northern Peninsula Area,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,35790,Palm Island,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,36070,Pormpuraaw,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,36300,Richmond,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,36820,Tablelands,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,36950,Torres,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,36960,Torres Strait Island,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,37010,Townsville,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,37340,Whitsunday,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,37400,Winton,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,37570,Wujal Wujal,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,37600,Yarrabah,1046_M02,Community Recovery and Resilience Officer Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_officers,https://www.qra.qld.gov.au/funding-programs/event-specific-exceptional-circumstances-assistance/2022-23-monsoon-and-flooding-exceptional-circumstances-package/community-recovery-and-resilience-officers,activation_1046 PDF p6,False
1046,30250,Aurukun,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,30410,Barcaldine,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,30450,Barcoo,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,30760,Blackall Tambo,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,30900,Boulia,1046_M03,Tourism Recovery and Resilience Program,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,31900,Burdekin,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,31950,Burke,1046_M03,Tourism Recovery and Resilience Program,1,VERIFIED_POSITIVE,Verified named geographic availability; no payment or selection-risk-set claim,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,32080,Cairns,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,32250,Carpentaria,1046_M03,Tourism Recovery and Resilience Program,1,VERIFIED_POSITIVE,Verified named geographic availability; no payment or selection-risk-set claim,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,32260,Cassowary Coast,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,32270,Central Highlands (Qld),1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,32310,Charters Towers,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,32450,Cloncurry,1046_M03,Tourism Recovery and Resilience Program,0,VERIFIED_POSITIVE,Verified named geographic availability; no payment or selection-risk-set claim,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,True
1046,32500,Cook,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,32600,Croydon,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,32750,Diamantina,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,32770,Doomadgee,1046_M03,Tourism Recovery and Resilience Program,1,VERIFIED_POSITIVE,Verified named geographic availability; no payment or selection-risk-set claim,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,32810,Douglas,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,33100,Etheridge,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,33200,Flinders (Qld),1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,33830,Hope Vale,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,33980,Isaac,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,34420,Kowanyama,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,34530,Livingstone,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,34570,Lockhart River,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,34710,Longreach,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,34770,Mackay,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,34800,McKinlay,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,34830,Mapoon,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,34880,Mareeba,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,35250,Mornington,1046_M03,Tourism Recovery and Resilience Program,0,VERIFIED_POSITIVE,Verified named geographic availability; no payment or selection-risk-set claim,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,True
1046,35300,Mount Isa,1046_M03,Tourism Recovery and Resilience Program,1,VERIFIED_POSITIVE,Verified named geographic availability; no payment or selection-risk-set claim,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,35670,Napranum,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,35780,Northern Peninsula Area,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,35790,Palm Island,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,36070,Pormpuraaw,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,36300,Richmond,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,36820,Tablelands,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,36950,Torres,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,36960,Torres Strait Island,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,37010,Townsville,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,37340,Whitsunday,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,37400,Winton,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,37570,Wujal Wujal,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1046,37600,Yarrabah,1046_M03,Tourism Recovery and Resilience Program,0,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,1046_tourism,https://www.qra.qld.gov.au/tourism-recovery-and-resilience-program-115-million,activation_1046 PDF p6,False
1088,30250,Aurukun,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,32080,Cairns,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,32250,Carpentaria,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,32260,Cassowary Coast,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,32500,Cook,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,32810,Douglas,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,33800,Hinchinbrook,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,33830,Hope Vale,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,34420,Kowanyama,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,34570,Lockhart River,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,34880,Mareeba,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,35670,Napranum,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,35780,Northern Peninsula Area,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,36820,Tablelands,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,36950,Torres,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,36960,Torres Strait Island,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,37570,Wujal Wujal,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,VERIFIED_POSITIVE,Verified named geographic availability; no payment or selection-risk-set claim,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1088,37600,Yarrabah,1088_M06,Wujal Wujal Aboriginal Shire Council Targeted Assistance Package,1,OUTSIDE_MEASURE_SCOPE,Not named in this published measure scope; NOT a verified eligible negative,False,False,activation_1088,https://www.qra.qld.gov.au/sites/default/files/2025-01/Version_18_Activation_Summary_for_Tropical_Cyclone_Jasper_associated_rainfall_and_flooding_13_28_December_2023.pdf,PDF p3 category table; activation matrix on preceding pages,False
1209,49399,Unincorporated SA,1209_M01,Community Recovery and Resilience Fund,1,VERIFIED_POSITIVE,Verified named geographic availability; no payment or selection-risk-set claim,False,False,sa1209,https://www.recovery.sa.gov.au/__data/assets/pdf_file/0007/1172752/Community-Recovery-Fund-EXTERNAL-Guidelines.pdf,"PDF pp3–4,7",False
