agrn,Location_code,Location_Name,feature,measurement_date,publication_date,disaster_start_date,retrospective_eligible,strict_ex_ante_certified,leakage_note,funding_decision_date,block
1012,14000,Hornsby,prior_recorded_C_events,2021-03-10,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14000,Hornsby,prior_recorded_D_events,2021-03-10,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14000,Hornsby,staffing_FTE,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14000,Hornsby,remoteness,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14000,Hornsby,prior_funding_receipt_experience,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14100,Hunters Hill,cash_cover_months,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14100,Hunters Hill,current_ratio,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14100,Hunters Hill,operating_ratio_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14100,Hunters Hill,own_source_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14100,Hunters Hill,grants_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14100,Hunters Hill,debt_service_cover,2020-06-30,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14100,Hunters Hill,debt_service_ratio_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14100,Hunters Hill,population,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14100,Hunters Hill,road_km,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14100,Hunters Hill,prior_recorded_activation_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14100,Hunters Hill,prior_recorded_disaster_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14100,Hunters Hill,prior_recorded_C_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14100,Hunters Hill,prior_recorded_D_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14100,Hunters Hill,staffing_FTE,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14100,Hunters Hill,remoteness,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14100,Hunters Hill,prior_funding_receipt_experience,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14170,Inner West,cash_cover_months,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14170,Inner West,current_ratio,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14170,Inner West,operating_ratio_pct,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14170,Inner West,own_source_pct,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14170,Inner West,grants_pct,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14170,Inner West,debt_service_cover,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14170,Inner West,debt_service_ratio_pct,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14170,Inner West,population,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14170,Inner West,road_km,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14170,Inner West,prior_recorded_activation_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14170,Inner West,prior_recorded_disaster_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14170,Inner West,prior_recorded_C_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14170,Inner West,prior_recorded_D_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14170,Inner West,staffing_FTE,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14170,Inner West,remoteness,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14170,Inner West,prior_funding_receipt_experience,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14170,Inner West,cash_cover_months,,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14170,Inner West,current_ratio,,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14170,Inner West,operating_ratio_pct,,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14170,Inner West,own_source_pct,,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14170,Inner West,grants_pct,,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14170,Inner West,debt_service_cover,,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14170,Inner West,debt_service_ratio_pct,,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14170,Inner West,population,,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14170,Inner West,road_km,,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14170,Inner West,prior_recorded_activation_events,2021-03-10,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14170,Inner West,prior_recorded_disaster_events,2021-03-10,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14170,Inner West,prior_recorded_C_events,2021-03-10,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14170,Inner West,prior_recorded_D_events,2021-03-10,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14170,Inner West,staffing_FTE,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14170,Inner West,remoteness,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14170,Inner West,prior_funding_receipt_experience,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14220,Inverell,cash_cover_months,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14220,Inverell,current_ratio,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14220,Inverell,operating_ratio_pct,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14220,Inverell,own_source_pct,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14220,Inverell,grants_pct,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14220,Inverell,debt_service_cover,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14220,Inverell,debt_service_ratio_pct,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14220,Inverell,population,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14220,Inverell,road_km,,,2021-03-10,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14220,Inverell,prior_recorded_activation_events,2020-12-10,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14220,Inverell,prior_recorded_disaster_events,2020-12-10,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14220,Inverell,prior_recorded_C_events,2020-12-10,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14220,Inverell,prior_recorded_D_events,2020-12-10,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14220,Inverell,staffing_FTE,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14220,Inverell,remoteness,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14220,Inverell,prior_funding_receipt_experience,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14350,Kempsey,cash_cover_months,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14350,Kempsey,current_ratio,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14350,Kempsey,operating_ratio_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14350,Kempsey,own_source_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14350,Kempsey,grants_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14350,Kempsey,debt_service_cover,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14350,Kempsey,debt_service_ratio_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14350,Kempsey,population,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14350,Kempsey,road_km,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14350,Kempsey,prior_recorded_activation_events,2020-12-10,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14350,Kempsey,prior_recorded_disaster_events,2020-12-10,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14350,Kempsey,prior_recorded_C_events,2020-12-10,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14350,Kempsey,prior_recorded_D_events,2020-12-10,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14350,Kempsey,staffing_FTE,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14350,Kempsey,remoteness,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14350,Kempsey,prior_funding_receipt_experience,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14350,Kempsey,cash_cover_months,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14350,Kempsey,current_ratio,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14350,Kempsey,operating_ratio_pct,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14350,Kempsey,own_source_pct,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14350,Kempsey,grants_pct,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14350,Kempsey,debt_service_cover,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14350,Kempsey,debt_service_ratio_pct,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14350,Kempsey,population,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14350,Kempsey,road_km,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14350,Kempsey,prior_recorded_activation_events,2021-03-10,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14350,Kempsey,prior_recorded_disaster_events,2021-03-10,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14350,Kempsey,prior_recorded_C_events,2021-03-10,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14350,Kempsey,prior_recorded_D_events,2021-03-10,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14350,Kempsey,staffing_FTE,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14350,Kempsey,remoteness,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14350,Kempsey,prior_funding_receipt_experience,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
1198,14350,Kempsey,cash_cover_months,2024-06-30,,2025-03-03,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1198,14350,Kempsey,current_ratio,2024-06-30,,2025-03-03,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1198,14350,Kempsey,operating_ratio_pct,2024-06-30,,2025-03-03,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1198,14350,Kempsey,own_source_pct,2024-06-30,,2025-03-03,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1198,14350,Kempsey,grants_pct,2024-06-30,,2025-03-03,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1198,14350,Kempsey,debt_service_cover,2024-06-30,,2025-03-03,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1198,14350,Kempsey,debt_service_ratio_pct,2024-06-30,,2025-03-03,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1198,14350,Kempsey,population,2024-06-30,,2025-03-03,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1198,14350,Kempsey,road_km,2024-06-30,,2025-03-03,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1198,14350,Kempsey,prior_recorded_activation_events,2023-10-16,2026-08-11,2025-03-03,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1198,14350,Kempsey,prior_recorded_disaster_events,2023-10-16,2026-08-11,2025-03-03,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1198,14350,Kempsey,prior_recorded_C_events,2023-10-16,2026-08-11,2025-03-03,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1198,14350,Kempsey,prior_recorded_D_events,2023-10-16,2026-08-11,2025-03-03,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1198,14350,Kempsey,staffing_FTE,,,2025-03-03,False,False,Requires separately dated source; activation is not receipt,,capacity
1198,14350,Kempsey,remoteness,,,2025-03-03,False,False,Requires separately dated source; activation is not receipt,,capacity
1198,14350,Kempsey,prior_funding_receipt_experience,,,2025-03-03,False,False,Requires separately dated source; activation is not receipt,,capacity
1212,14350,Kempsey,cash_cover_months,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14350,Kempsey,current_ratio,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14350,Kempsey,operating_ratio_pct,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14350,Kempsey,own_source_pct,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14350,Kempsey,grants_pct,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14350,Kempsey,debt_service_cover,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14350,Kempsey,debt_service_ratio_pct,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14350,Kempsey,population,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14350,Kempsey,road_km,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14350,Kempsey,prior_recorded_activation_events,2025-03-03,2026-08-11,2025-05-18,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1212,14350,Kempsey,prior_recorded_disaster_events,2025-03-03,2026-08-11,2025-05-18,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1212,14350,Kempsey,prior_recorded_C_events,2025-03-03,2026-08-11,2025-05-18,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1212,14350,Kempsey,prior_recorded_D_events,2025-03-03,2026-08-11,2025-05-18,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1212,14350,Kempsey,staffing_FTE,,,2025-05-18,False,False,Requires separately dated source; activation is not receipt,,capacity
1212,14350,Kempsey,remoteness,,,2025-05-18,False,False,Requires separately dated source; activation is not receipt,,capacity
1212,14350,Kempsey,prior_funding_receipt_experience,,,2025-05-18,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14400,Kiama,cash_cover_months,2021-06-30,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14400,Kiama,current_ratio,2021-06-30,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14400,Kiama,operating_ratio_pct,2021-06-30,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14400,Kiama,own_source_pct,2021-06-30,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14400,Kiama,grants_pct,2021-06-30,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14400,Kiama,debt_service_cover,2021-06-30,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14400,Kiama,debt_service_ratio_pct,2021-06-30,,2022-02-22,False,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14400,Kiama,population,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14400,Kiama,road_km,2021-06-30,,2022-02-22,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1012,14400,Kiama,prior_recorded_activation_events,2020-08-05,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14400,Kiama,prior_recorded_disaster_events,2020-08-05,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14400,Kiama,prior_recorded_C_events,2020-08-05,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14400,Kiama,prior_recorded_D_events,2020-08-05,2026-08-11,2022-02-22,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1012,14400,Kiama,staffing_FTE,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14400,Kiama,remoteness,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
1012,14400,Kiama,prior_funding_receipt_experience,,,2022-02-22,False,False,Requires separately dated source; activation is not receipt,,capacity
1212,14400,Kiama,cash_cover_months,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14400,Kiama,current_ratio,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14400,Kiama,operating_ratio_pct,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14400,Kiama,own_source_pct,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14400,Kiama,grants_pct,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14400,Kiama,debt_service_cover,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14400,Kiama,debt_service_ratio_pct,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14400,Kiama,population,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14400,Kiama,road_km,2024-06-30,,2025-05-18,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
1212,14400,Kiama,prior_recorded_activation_events,2024-06-04,2026-08-11,2025-05-18,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1212,14400,Kiama,prior_recorded_disaster_events,2024-06-04,2026-08-11,2025-05-18,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1212,14400,Kiama,prior_recorded_C_events,2024-06-04,2026-08-11,2025-05-18,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1212,14400,Kiama,prior_recorded_D_events,2024-06-04,2026-08-11,2025-05-18,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
1212,14400,Kiama,staffing_FTE,,,2025-05-18,False,False,Requires separately dated source; activation is not receipt,,capacity
1212,14400,Kiama,remoteness,,,2025-05-18,False,False,Requires separately dated source; activation is not receipt,,capacity
1212,14400,Kiama,prior_funding_receipt_experience,,,2025-05-18,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14500,Ku-ring-gai,cash_cover_months,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14500,Ku-ring-gai,current_ratio,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14500,Ku-ring-gai,operating_ratio_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14500,Ku-ring-gai,own_source_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14500,Ku-ring-gai,grants_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14500,Ku-ring-gai,debt_service_cover,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14500,Ku-ring-gai,debt_service_ratio_pct,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14500,Ku-ring-gai,population,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14500,Ku-ring-gai,road_km,2020-06-30,,2021-03-10,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,,capacity
960,14500,Ku-ring-gai,prior_recorded_activation_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14500,Ku-ring-gai,prior_recorded_disaster_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14500,Ku-ring-gai,prior_recorded_C_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14500,Ku-ring-gai,prior_recorded_D_events,,2026-08-11,2021-03-10,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",,capacity
960,14500,Ku-ring-gai,staffing_FTE,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
960,14500,Ku-ring-gai,remoteness,,,2021-03-10,False,False,Requires separately dated source; activation is not receipt,,capacity
