council_key,prior_year,event_year,target_year,forecast_cutoff,fiscal_pair_available,cash_pair_available,maintenance_pair_available,event_exposure_values_available,fiscal_and_exposure_candidate,strict_ex_ante_ready,prior_financial_vintage_verified,exposure_publication_date_verified,reason
cessnock,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cessnock,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cessnock,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cessnock,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
clarencevalley,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coffsharbour,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coolamon,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
coonamble,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
cowra,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
dungog,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2012,2013,2014,2014-07-01,True,False,False,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
eurobodalla,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
fairfield,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
forbes,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gilgandra,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2020,2021,2022,2022-07-01,False,False,False,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gleninnessevern,2022,2023,2024,2024-07-01,False,False,False,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
goulburnmulwaree,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2013,2014,2015,2015-07-01,True,True,False,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2015,2016,2017,2017-07-01,True,True,False,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
greaterhume,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
griffith,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2012,2013,2014,2014-07-01,True,False,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2014,2015,2016,2016-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2021,2022,2023,2023-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gunnedah,2022,2023,2024,2024-07-01,False,False,True,True,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gwydir,2012,2013,2014,2014-07-01,False,False,False,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gwydir,2013,2014,2015,2015-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gwydir,2014,2015,2016,2016-07-01,False,False,False,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gwydir,2015,2016,2017,2017-07-01,True,True,True,False,False,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gwydir,2016,2017,2018,2018-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gwydir,2017,2018,2019,2019-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gwydir,2018,2019,2020,2020-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gwydir,2019,2020,2021,2021-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
gwydir,2020,2021,2022,2022-07-01,True,True,True,True,True,False,False,False,Fiscal vintage unverified; early exposure years not extended; physical occurrence date does not establish mapped-product availability
