council_key,year_start,financial_year,component,raw_value,source_unit,value_aud,source_id,source_url,source_location,source_header,report_vintage,definition_caveat,evidence_type,authorised_for_issue_date,exact_publication_date
liverpoolplains,2022,2022-23,user_charges_fees,5300.0,AUD thousands,5300000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",user_charges_fees,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,other_revenue,420.0,AUD thousands,420000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",other_revenue,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,operating_grants,16925.0,AUD thousands,16925000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",operating_grants,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,capital_grants,19087.0,AUD thousands,19087000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",capital_grants,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,interest_investment,773.0,AUD thousands,773000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",interest_investment,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,other_income,602.0,AUD thousands,602000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",other_income,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,disposal_gain,0.0,AUD thousands,0.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",disposal_gain,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,employee_cost,9731.0,AUD thousands,9731000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",employee_cost,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,materials_services,14795.0,AUD thousands,14795000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",materials_services,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,borrowing_cost,444.0,AUD thousands,444000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",borrowing_cost,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,depreciation_impairment,13656.0,AUD thousands,13656000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",depreciation_impairment,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,other_expense,378.0,AUD thousands,378000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",other_expense,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,disposal_loss,932.0,AUD thousands,932000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",disposal_loss,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,total_revenue_including_capital,57141.0,AUD thousands,57141000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",total_revenue_including_capital,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,total_expenses,39936.0,AUD thousands,39936000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",total_expenses,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
liverpoolplains,2022,2022-23,result_before_capital,-1882.0,AUD thousands,-1882000.0,liverpoolplains_5,https://www.liverpoolplains.nsw.gov.au/files/sharedassets/public/v/1/media-and-public-notices/media-release-images-new/lpsc-annual-financial-statements-30-june-2023.pdf,"PDF page 5 (1-based), audited table, actual year 2023",result_before_capital,liverpoolplains_5,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,rates_annual_charges,4553.0,AUD thousands,4553000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",rates_annual_charges,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,user_charges_fees,1047.0,AUD thousands,1047000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",user_charges_fees,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,other_revenue,62.0,AUD thousands,62000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",other_revenue,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,operating_grants,7008.0,AUD thousands,7008000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",operating_grants,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,capital_grants,8574.0,AUD thousands,8574000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",capital_grants,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,interest_investment,48.0,AUD thousands,48000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",interest_investment,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,other_income,86.0,AUD thousands,86000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",other_income,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,disposal_gain,100.0,AUD thousands,100000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",disposal_gain,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,employee_cost,4241.0,AUD thousands,4241000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",employee_cost,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,materials_services,4585.0,AUD thousands,4585000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",materials_services,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,borrowing_cost,92.0,AUD thousands,92000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",borrowing_cost,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,depreciation_impairment,3628.0,AUD thousands,3628000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",depreciation_impairment,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,other_expense,278.0,AUD thousands,278000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",other_expense,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,disposal_loss,0.0,AUD thousands,0.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",disposal_loss,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,total_revenue_including_capital,21478.0,AUD thousands,21478000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",total_revenue_including_capital,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,total_expenses,12824.0,AUD thousands,12824000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",total_expenses,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2020,2020-21,result_before_capital,80.0,AUD thousands,80000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2021",result_before_capital,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,rates_annual_charges,4721.0,AUD thousands,4721000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",rates_annual_charges,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,user_charges_fees,1077.0,AUD thousands,1077000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",user_charges_fees,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,other_revenue,85.0,AUD thousands,85000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",other_revenue,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,operating_grants,8500.0,AUD thousands,8500000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",operating_grants,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,capital_grants,6067.0,AUD thousands,6067000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",capital_grants,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,interest_investment,31.0,AUD thousands,31000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",interest_investment,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,other_income,103.0,AUD thousands,103000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",other_income,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,disposal_gain,0.0,AUD thousands,0.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",disposal_gain,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,employee_cost,4254.0,AUD thousands,4254000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",employee_cost,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,materials_services,4487.0,AUD thousands,4487000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",materials_services,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,borrowing_cost,75.0,AUD thousands,75000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",borrowing_cost,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,depreciation_impairment,3621.0,AUD thousands,3621000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",depreciation_impairment,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,other_expense,209.0,AUD thousands,209000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",other_expense,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,disposal_loss,624.0,AUD thousands,624000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",disposal_loss,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,total_revenue_including_capital,20584.0,AUD thousands,20584000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",total_revenue_including_capital,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,total_expenses,13270.0,AUD thousands,13270000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",total_expenses,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
hay,2021,2021-22,result_before_capital,1247.0,AUD thousands,1247000.0,hay_2022,https://www.hay.nsw.gov.au/LinkClick.aspx?fileticket=H1oYw0BKpL8%3D&portalid=0,"PDF page 6 (1-based), audited table, actual year 2022",result_before_capital,hay_2022,"Audited income statement, actual column; AUD thousands. Not the adjusted operating-ratio numerator.",Manual audited-statement transcription,,
albury,2013,2013-14,rates_annual_charges,53508.0,AUD thousands,53508000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",rates_annual_charges,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,rates_annual_charges,48963.0,AUD thousands,48963000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",rates_annual_charges,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,user_charges_fees,37188.0,AUD thousands,37188000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",user_charges_fees,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,user_charges_fees,36388.0,AUD thousands,36388000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",user_charges_fees,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,interest_investment,2457.0,AUD thousands,2457000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",interest_investment,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,interest_investment,2412.0,AUD thousands,2412000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",interest_investment,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,other_revenue,2620.0,AUD thousands,2620000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",other_revenue,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,other_revenue,2132.0,AUD thousands,2132000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",other_revenue,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,operating_grants,6115.0,AUD thousands,6115000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",operating_grants,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,operating_grants,9207.0,AUD thousands,9207000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",operating_grants,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,capital_grants,19248.0,AUD thousands,19248000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",capital_grants,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,capital_grants,9850.0,AUD thousands,9850000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",capital_grants,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,net_joint_venture_income,30.0,AUD thousands,30000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",net_joint_venture_income,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,net_joint_venture_income,15.0,AUD thousands,15000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",net_joint_venture_income,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,employee_cost,33231.0,AUD thousands,33231000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",employee_cost,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,employee_cost,32173.0,AUD thousands,32173000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",employee_cost,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,borrowing_cost,3535.0,AUD thousands,3535000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",borrowing_cost,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,borrowing_cost,3968.0,AUD thousands,3968000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",borrowing_cost,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,materials_services,22846.0,AUD thousands,22846000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",materials_services,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,materials_services,22664.0,AUD thousands,22664000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",materials_services,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2013,2013-14,depreciation_amortisation,25354.0,AUD thousands,25354000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",depreciation_amortisation,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
albury,2012,2012-13,depreciation_amortisation,25615.0,AUD thousands,25615000.0,albury_fs_2013,https://eservice.alburycity.nsw.gov.au/ACCPublicDocs/DocumentViewer.aspx?DocID=1072745,"PDF p4, printed p3; authorisation p2",depreciation_amortisation,2014,2012 comparative in 2014 report; authorisation is not publication. Depreciation_impairment sums separately reported depreciation and impairment.,Manual audited-statement transcription,2014-10-27,
