Location_Name,Location_Type,Location_code,STATE,event_name,agrn,cat_A,cat_B,cat_C,cat_D,highest_drfa_category_group,AGDRP,DRA,hazard_type,disaster_start_date,source_csv_row,parsed_start,fy_start,nsw_fy_quarter,council_key,join_status,local_impact_onset_verified,quarter_note
Central Coast (NSW),LGA,11650,New South Wales,AGRN 1119 - NSW East Coast Flooding (from 1 April 2024 onwards),1119,1,1,0,0,A/B,0,0,Flood,2024-04-01,140,2024-04-01,2023,4,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Coast (NSW),LGA,11650,New South Wales,AGRN 1127 - NSW Severe Weather (9 - 14 May 2024),1127,0,1,0,0,A/B,0,0,Flood,2024-05-09,141,2024-05-09,2023,4,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Coast (NSW),LGA,11650,New South Wales,AGRN 1170 - NSW Severe Weather and Storms from 15 January 2025,1170,1,1,0,0,A/B,0,0,Storm,2025-01-15,142,2025-01-15,2024,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Coast (NSW),LGA,11650,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,1,1,1,1,C/D,1,1,Storm,2025-05-18,143,2025-05-18,2024,4,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Coast (NSW),LGA,11650,New South Wales,AGRN 1215 - NSW East Coast Storms (from 25 April 2025),1215,0,1,0,0,A/B,0,0,Storm,2025-04-25,144,2025-04-25,2024,4,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Coast (NSW),LGA,11650,New South Wales,AGRN 1229 - NSW Central Coast Bushfire (from 6 December 2025),1229,1,1,0,0,A/B,0,0,Bushfire,2025-12-06,145,2025-12-06,2025,2,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Coast (NSW),LGA,11650,New South Wales,AGRN 1260 - NSW Severe Weather Event (from 14 January 2026),1260,1,1,0,0,A/B,0,0,Storm,2026-01-14,146,2026-01-14,2025,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Darling,LGA,11700,New South Wales,NSW - Western NSW Storms and Floods (3-4 April 2020),917,1,1,0,0,A/B,0,0,"Flood, Storm",2020-04-03,147,2020-04-03,2019,4,centraldarling,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Darling,LGA,11700,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,0,0,Flood,2021-03-10,148,2021-03-10,2020,3,centraldarling,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Darling,LGA,11700,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,0,Flood,2021-11-09,149,2021-11-09,2021,2,centraldarling,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Darling,LGA,11700,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05,150,2022-01-05,2021,3,centraldarling,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Darling,LGA,11700,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14,151,2022-09-14,2022,1,centraldarling,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Darling,LGA,11700,New South Wales,AGRN 1141 - Central Darling NSW Storm (5-6 February 2024),1141,0,1,0,0,A/B,0,0,Flood,2024-02-05,152,2024-02-05,2023,3,centraldarling,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Darling,LGA,11700,New South Wales,AGRN 1149 - Far West Region Storm (17 October 2024 onwards),1149,1,1,0,0,A/B,0,1,Storm,2024-10-17,153,2024-10-17,2024,2,centraldarling,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Darling,LGA,11700,New South Wales,AGRN 1211 - Far West NSW Flooding (from 22 March 2025),1211,1,1,0,0,A/B,0,0,Flood,2025-03-22,154,2025-03-22,2024,3,centraldarling,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Central Darling,LGA,11700,New South Wales,AGRN 1278 - Far West NSW Severe Weather Event (from 7 February - 13 March 2026),1278,0,1,0,0,A/B,0,0,Storm,2026-02-07,155,2026-02-07,2025,3,centraldarling,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cessnock,LGA,11720,New South Wales,"NSW - Singleton, Cessnock and Muswellbrook Bushfires (13 January 2018 onwards)",803,1,1,0,0,A/B,0,0,Bushfire,2018-01-13,156,2018-01-13,2017,3,cessnock,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cessnock,LGA,11720,New South Wales,NSW - Port Stephens and Cessnock Bushfires (22 November 2018),842,1,1,0,0,A/B,0,0,Bushfire,2018-11-22,157,2018-11-22,2018,2,cessnock,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cessnock,LGA,11720,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10,158,2021-03-10,2020,3,cessnock,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cessnock,LGA,11720,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22,159,2022-02-22,2021,3,cessnock,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cessnock,LGA,11720,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27,160,2022-06-27,2021,4,cessnock,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cessnock,LGA,11720,New South Wales,AGRN 1090 - Lower Hunter NSW Bushfires (20 September to 9 October 2023),1090,0,1,0,0,A/B,0,0,Bushfire,2023-09-20,161,2023-09-20,2023,1,cessnock,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cessnock,LGA,11720,New South Wales,AGRN 1092 - Cessnock NSW Bushfires (14 December onwards),1092,1,1,0,0,A/B,0,0,Bushfire,2023-12-14,162,2023-12-14,2023,2,cessnock,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cessnock,LGA,11720,New South Wales,AGRN 1170 - NSW Severe Weather and Storms from 15 January 2025,1170,1,1,0,0,A/B,0,0,Storm,2025-01-15,163,2025-01-15,2024,3,cessnock,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cessnock,LGA,11720,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,1,1,1,1,C/D,0,1,Storm,2025-05-18,164,2025-05-18,2024,4,cessnock,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cessnock,LGA,11720,New South Wales,AGRN 1275 - Cessnock Bushfire (8 - 28 December 2025),1275,0,1,0,0,A/B,0,0,Bushfire,2025-12-08,165,2025-12-08,2025,2,cessnock,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 943 - NSW Storms and Floods (10 December 2020 onwards),943,1,1,0,0,A/B,0,0,Storm,2020-12-10,166,2020-12-10,2020,2,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,1,1,1,1,C/D,0,0,Storm,2021-02-19,167,2021-02-19,2020,3,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10,168,2021-03-10,2020,3,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22,169,2022-02-22,2021,3,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 1071 - North Eastern NSW Bushfires (21 August 2023 onwards),1071,0,1,0,0,A/B,0,0,Bushfire,2023-08-21,170,2023-08-21,2023,1,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 1075 - Far North NSW Bushfires (13 October 2023 onwards),1075,1,1,0,0,A/B,0,0,Bushfire,2023-10-13,171,2023-10-13,2023,2,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 1119 - NSW East Coast Flooding (from 1 April 2024 onwards),1119,1,1,0,0,A/B,0,0,Flood,2024-04-01,172,2024-04-01,2023,4,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 1121 - Clarence Valley NSW Bushfire (21 January - 13 February 2024),1121,0,1,0,0,A/B,0,0,Bushfire,2024-01-21,173,2024-01-21,2023,3,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 1162 - NSW North Coast Storms (24 September 2024 onwards),1162,0,1,0,0,A/B,0,0,Storm,2024-09-24,174,2024-09-24,2024,1,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 3 March 2025),1198,1,1,1,1,C/D,1,1,Cyclone,2025-03-03,175,2025-03-03,2024,3,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,1,1,1,1,C/D,0,1,Storm,2025-05-18,176,2025-05-18,2024,4,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Clarence Valley,LGA,11730,New South Wales,AGRN 1235 - Clarence Valley NSW Bushfire (from 25 September - 28 October 2025),1235,0,1,0,0,A/B,0,0,Bushfire,2025-09-25,177,2025-09-25,2025,1,clarencevalley,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cobar,LGA,11750,New South Wales,NSW - Western NSW Storms and Floods (3-4 April 2020),917,1,1,0,0,A/B,0,0,"Flood, Storm",2020-04-03,178,2020-04-03,2019,4,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cobar,LGA,11750,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10,179,2021-03-10,2020,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cobar,LGA,11750,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09,180,2021-11-09,2021,2,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cobar,LGA,11750,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14,181,2022-09-14,2022,1,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cobar,LGA,11750,New South Wales,AGRN 1056 - Upper Lachlan Bushfires (16 March 2023 onwards),1056,0,1,0,0,A/B,0,0,Bushfire,2023-03-16,182,2023-03-16,2022,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cobar,LGA,11750,New South Wales,AGRN 1105 - Western NSW Storms and Flooding (6 January 2024 onwards),1105,0,1,0,0,A/B,0,0,Flood,2024-01-06,183,2024-01-06,2023,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coffs Harbour,LGA,11800,New South Wales,AGRN 943 - NSW Storms and Floods (10 December 2020 onwards),943,1,1,0,0,A/B,0,0,Storm,2020-12-10,184,2020-12-10,2020,2,coffsharbour,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coffs Harbour,LGA,11800,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,1,1,1,1,C/D,1,1,Storm,2021-02-19,185,2021-02-19,2020,3,coffsharbour,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coffs Harbour,LGA,11800,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10,186,2021-03-10,2020,3,coffsharbour,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coffs Harbour,LGA,11800,New South Wales,AGRN 980 - North East NSW Severe Weather (20 October 2021 onwards),980,1,1,0,1,C/D,0,0,Storm,2021-10-20,187,2021-10-20,2021,2,coffsharbour,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coffs Harbour,LGA,11800,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22,188,2022-02-22,2021,3,coffsharbour,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coffs Harbour,LGA,11800,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 3 March 2025),1198,1,1,1,1,C/D,0,1,Cyclone,2025-03-03,189,2025-03-03,2024,3,coffsharbour,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coffs Harbour,LGA,11800,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,1,1,1,1,C/D,1,1,Storm,2025-05-18,190,2025-05-18,2024,4,coffsharbour,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coolamon,LGA,12000,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14,191,2022-09-14,2022,1,coolamon,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coonamble,LGA,12150,New South Wales,NSW - Western NSW Storms and Floods (10-12 April 2020),918,1,1,0,0,A/B,0,0,"Flood, Storm",2020-04-10,192,2020-04-10,2019,4,coonamble,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coonamble,LGA,12150,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,0,0,Flood,2021-03-10,193,2021-03-10,2020,3,coonamble,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coonamble,LGA,12150,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09,194,2021-11-09,2021,2,coonamble,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coonamble,LGA,12150,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14,195,2022-09-14,2022,1,coonamble,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coonamble,LGA,12150,New South Wales,AGRN 1052 - NSW Bushfires (6 March 2023),1052,1,1,0,0,A/B,0,0,Bushfire,2023-03-06,196,2023-03-06,2022,3,coonamble,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Coonamble,LGA,12150,New South Wales,AGRN 1206 - NSW Walgett and Coonamble Bushfire (28 January -12 February 2025),1206,0,1,0,0,A/B,0,0,Bushfire,2025-01-28,197,2025-01-28,2024,3,coonamble,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09,198,2021-11-09,2021,2,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05,199,2022-01-05,2021,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04,200,2022-08-04,2022,1,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14,201,2022-09-14,2022,1,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 1057 - Cootamundra-Gundagai and Hilltops Storm and Flooding (12 March 2023 onwards),1057,1,1,0,0,A/B,0,0,Storm,2023-03-12,202,2023-03-12,2022,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cootamundra-Gundagai,LGA,12160,New South Wales,AGRN 1065 - Cootamundra-Gundagai Bushfires (25 January 2023 onwards),1065,0,1,0,0,A/B,0,0,Bushfire,2023-01-25,203,2023-01-25,2022,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cowra,LGA,12350,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09,204,2021-11-09,2021,2,cowra,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cowra,LGA,12350,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,0,0,Flood,2022-06-27,205,2022-06-27,2021,4,cowra,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cowra,LGA,12350,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14,206,2022-09-14,2022,1,cowra,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cowra,LGA,12350,New South Wales,AGRN 1052 - NSW Bushfires (6 March 2023),1052,0,1,0,0,A/B,0,0,Bushfire,2023-03-06,207,2023-03-06,2022,3,cowra,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cowra,LGA,12350,New South Wales,AGRN 1055 - Western and North West NSW Bushfires (17 February 2023),1055,1,1,0,0,A/B,0,0,Bushfire,2023-02-17,208,2023-02-17,2022,3,cowra,EXACT_NORMALISED_NAME; boundary vintage not verified,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cumberland,LGA,12380,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10,209,2021-03-10,2020,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cumberland,LGA,12380,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22,210,2022-02-22,2021,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cumberland,LGA,12380,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27,211,2022-06-27,2021,4,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Cumberland,LGA,12380,New South Wales,AGRN 1170 - NSW Severe Weather and Storms from 15 January 2025,1170,1,1,0,0,A/B,0,0,Storm,2025-01-15,212,2025-01-15,2024,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Dubbo,LGA,12390,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09,213,2021-11-09,2021,2,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Dubbo,LGA,12390,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,0,0,Flood,2022-06-27,214,2022-06-27,2021,4,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Dubbo,LGA,12390,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04,215,2022-08-04,2022,1,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Dubbo,LGA,12390,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14,216,2022-09-14,2022,1,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Dubbo,LGA,12390,New South Wales,AGRN 1049 - NSW Severe Storms (9 February 2023),1049,1,1,0,0,A/B,0,0,Storm,2023-02-09,217,2023-02-09,2022,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Dubbo,LGA,12390,New South Wales,AGRN 1052 - NSW Bushfires (6 March 2023),1052,1,1,0,0,A/B,0,0,Bushfire,2023-03-06,218,2023-03-06,2022,3,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
Dubbo,LGA,12390,New South Wales,AGRN 1230 - NSW Dubbo and Warrumbungle Bushfire (from 27 November 2025),1230,1,1,0,0,A/B,0,0,Bushfire,2025-11-27,219,2025-11-27,2025,2,,UNMATCHED; do not assign exposure zero,False,"Event-wide listed start quarter, not council-specific impact or budget decision quarter; current activation snapshot incomplete as event universe"
