council_key,year_start,financial_year,fesm_burned_ha,fesm_burned_pct_raw,fesm_high_extreme_ha,fesm_class0_ha,fesm_extent_only_ha,fesm_status,source_file,source_member,source_pixel_width_m,source_pixel_height_m,area_method,boundary_vintage,sensor,minimum_fire_size_ha_exclusive,fire_type,source_catalogue_created_utc,ex_ante_eligible_for_historical_forecast,physical_all_fire_zero_verified,raster_bbox_council_area_fraction
cessnock,2013,2013-14,4313.22150357476,2.198927186926635,361.47826330789786,191836.4694333693,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
clarencevalley,2013,2013-14,50510.23336258828,4.833857161222006,10665.180412206064,994416.6438344392,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
coffsharbour,2013,2013-14,500.05241493127335,0.4256317826502963,13.650856154733036,116985.23280640102,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
coolamon,2013,2013-14,0.0,0.0,0.0,242771.3162689811,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
coonamble,2013,2013-14,775.8535942153862,0.0782545078038765,222.7244951561706,990669.6634364936,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
cowra,2013,2013-14,0.0,0.0,0.0,280368.55817530537,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
dungog,2013,2013-14,115.67304425852733,0.0514945093156255,0.0898082641758752,224515.9006016868,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
eurobodalla,2013,2013-14,348.36625673822005,0.1015857849940962,159.31986064800267,342580.3593186893,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
fairfield,2013,2013-14,0.0,0.0,0.0,10132.437789114772,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
forbes,2013,2013-14,0.0,0.0,0.0,470123.5414698704,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
gilgandra,2013,2013-14,0.0,0.0,0.0,482630.15053073864,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
gleninnessevern,2013,2013-14,1239.713278683782,0.2257670287197238,19.84762638286843,547870.5557669256,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
goulburnmulwaree,2013,2013-14,519.3611917290865,0.1614646272209858,90.3471137609305,321136.12161530217,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
greaterhume,2013,2013-14,4725.1720113495,0.8218515620417722,1002.4398447311196,570219.7015401488,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
griffith,2013,2013-14,0.0,0.0,0.0,163661.64117958536,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
gunnedah,2013,2013-14,154.82944743920893,0.0310590963175447,27.391520573641948,498341.8369235155,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
gwydir,2013,2013-14,1475.729396937982,0.1590230522960277,268.7961346783946,926527.3438463848,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
hawkesbury,2013,2013-14,53560.48124705771,19.336549985469254,1841.6980734546737,223431.64542829143,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
hay,2013,2013-14,0.0,0.0,0.0,1130869.254833188,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
huntershill,2013,2013-14,0.0,0.0,0.0,571.4499849510942,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
junee,2013,2013-14,0.0,0.0,0.0,202768.56000670607,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
kempsey,2013,2013-14,9222.859689541508,2.732927310027572,1440.2551325885113,328251.36096116423,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
kiama,2013,2013-14,0.0,0.0,0.0,25730.067686388255,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
kuringgai,2013,2013-14,0.0,0.0,0.0,8524.061585989022,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
kyogle,2013,2013-14,0.0,0.0,0.0,360051.5692231999,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
lakemacquarie,2013,2013-14,1806.223809105203,2.789859473511995,654.4328210496029,62935.6557526415,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
lanecove,2013,2013-14,0.0,0.0,0.0,1045.5478115355395,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
leeton,2013,2013-14,0.0,0.0,0.0,116554.33275488518,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
lismore,2013,2013-14,0.0,0.0,0.0,129308.72281661462,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
lithgow,2013,2013-14,65871.3981002867,14.625840610518503,23369.63707905373,384504.5633930072,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
liverpool,2013,2013-14,0.0,0.0,0.0,30519.991456208565,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
liverpoolplains,2013,2013-14,0.0,0.0,0.0,507712.8802489472,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
lockhart,2013,2013-14,0.0,0.0,0.0,289411.1726786459,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
maitland,2013,2013-14,0.0,0.0,0.0,39079.43749828288,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
midwestern,2013,2013-14,0.0,0.0,0.0,873699.9674597948,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
moreeplains,2013,2013-14,0.0,0.0,0.0,1795552.8809640897,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
mosman,2013,2013-14,0.0,0.0,0.0,863.2370352585128,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
muswellbrook,2013,2013-14,46849.738323043784,13.782732323384446,6064.303038475976,293068.7938537368,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
nambuccavalley,2013,2013-14,182.40058454120265,0.1222944050070113,3.0534809819797584,148967.93146124206,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
narrabri,2013,2013-14,699.1573366091887,0.0536838061808835,483.0786530020329,1301662.749887508,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
narrandera,2013,2013-14,0.0,0.0,0.0,411090.3242204632,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
narromine,2013,2013-14,0.0,0.0,0.0,525335.1476538016,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
newcastle,2013,2013-14,523.2229470886492,2.807305604836715,398.20984335583086,18116.84151567096,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
northsydney,2013,2013-14,0.0,0.0,0.0,1047.8828264041124,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
oberon,2013,2013-14,58.01613865761541,0.0160326073565259,8.352168568356397,361806.0634721398,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
orange,2013,2013-14,0.0,0.0,0.0,28369.083529196352,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
parkes,2013,2013-14,0.0,0.0,0.0,594668.2052967474,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
penrith,2013,2013-14,57.836522129263656,0.1431714866413484,0.6286578492311267,40339.08821161371,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
portmacquariehastings,2013,2013-14,4000.0600863934833,1.0871979801642069,2521.187400209346,363925.89773974713,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
portstephens,2013,2013-14,6100.13653588215,7.118957420846625,1888.4881790903048,79589.07160356658,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
randwick,2013,2013-14,0.0,0.0,0.0,3627.2659817994254,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
richmondvalley,2013,2013-14,4984.538278289428,1.6301545106971014,1724.0492473842771,300785.56895304885,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
ryde,2013,2013-14,0.0,0.0,0.0,4040.3839970084514,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
shellharbour,2013,2013-14,0.0,0.0,0.0,14721.999321558702,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
shoalhaven,2013,2013-14,5440.405027246171,1.1922055677670116,471.1341538666415,450893.7061362678,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
singleton,2013,2013-14,37727.823122435955,7.724702503417748,4754.35969720666,450679.1541931517,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
strathfield,2013,2013-14,0.0,0.0,0.0,1397.7758236333225,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
sutherland,2013,2013-14,0.0,0.0,0.0,33301.98205558465,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
sydney,2013,2013-14,0.0,0.0,0.0,2663.623307192284,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
tamworth,2013,2013-14,749.7193893402066,0.075861664926054,279.12408505862027,987521.883777129,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
temora,2013,2013-14,0.0,0.0,0.0,279778.87711272656,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
tenterfield,2013,2013-14,1469.353010181495,0.1998728134442526,51.46013537277651,733679.9027831877,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
tweed,2013,2013-14,0.0,0.0,0.0,131471.75485929058,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
upperhunter,2013,2013-14,122.04943101501446,0.0150959575500957,16.79414540088867,808369.5743429036,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
upperlachlan,2013,2013-14,261.4318570159728,0.0367338974822073,102.6508459530254,711432.9588145966,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
uralla,2013,2013-14,0.0,0.0,0.0,322785.80961994885,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
waggawagga,2013,2013-14,0.0,0.0,0.0,482091.74998700427,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
walcha,2013,2013-14,4886.557462073548,0.7809082441246535,635.0342359876139,620861.5040097547,0.0,observed_positive_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
walgett,2013,2013-14,0.0,0.0,0.0,2234649.3735182146,0.0,verified_zero_mapped_burn_within_source_scope,fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,29.968053687830363,29.968000295042582,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2025-02-21T00:58:27.713493,False,False,
