council_key,council_name,year_start,financial_year,historical_extension,exposure_provenance,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_status,fesm_sensor,fesm_boundary_vintage,fesm_area_method,fesm_source_file,fesm_source_member,fesm_excel_total_row,fesm_asof_forecast_status,declaration_inventory_status,declaration_regime,declaration_source_files,declaration_asof_forecast_status,physical_flood_status,flood_inundated_ha,verified_zero_all_disaster_exposure,bushfire_declared,bushfire_declared_event_count,bushfire_observed_event_count,bushfire_count_is_lower_bound,bushfire_declaration_status,bushfire_event_ids,bushfire_agrns,flood_declared,flood_declared_event_count,flood_observed_event_count,flood_count_is_lower_bound,flood_declaration_status,flood_event_ids,flood_agrns,all_declared,all_declared_event_count,all_observed_event_count,all_count_is_lower_bound,all_declaration_status,all_event_ids,all_agrns
dungog,Dungog,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r13,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r13,
dungog,Dungog,2016,2016-17,True,new_primary_source_historical_reconstruction,1109.9881812939964,0.494136703224738,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r08,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r08,
eurobodalla,Eurobodalla,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,
eurobodalla,Eurobodalla,2013,2013-14,True,new_primary_source_historical_reconstruction,348.36625673822005,0.1015857849940962,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p10_r07,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2013_p10_r07,
eurobodalla,Eurobodalla,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r07,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r07,
eurobodalla,Eurobodalla,2015,2015-16,True,new_primary_source_historical_reconstruction,246.7546043232378,0.0719551899652558,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r13;raa_2015_p16_r16,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r13;raa_2015_p16_r16,
eurobodalla,Eurobodalla,2016,2016-17,True,new_primary_source_historical_reconstruction,616.1504642720117,0.1796733391276297,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
fairfield,Fairfield,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,
fairfield,Fairfield,2013,2013-14,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
fairfield,Fairfield,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2014_p14_r04,
fairfield,Fairfield,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r14;raa_2015_p16_r16,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2015_p15_r14;raa_2015_p16_r16,
fairfield,Fairfield,2016,2016-17,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
forbes,Forbes,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,
forbes,Forbes,2013,2013-14,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
forbes,Forbes,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
forbes,Forbes,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
forbes,Forbes,2016,2016-17,True,new_primary_source_historical_reconstruction,15.289093406253391,0.0032521142177338,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p12_r03;raa_2016_p13_r05,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p12_r03;raa_2016_p13_r05,
gilgandra,Gilgandra,2012,2012-13,True,new_primary_source_historical_reconstruction,8706.957531844706,1.8040540460421743,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,
gilgandra,Gilgandra,2013,2013-14,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
gilgandra,Gilgandra,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
gilgandra,Gilgandra,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
gilgandra,Gilgandra,2016,2016-17,True,new_primary_source_historical_reconstruction,366.75837006294904,0.0759911736116754,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p12_r03;raa_2016_p13_r05,,1.0,,2.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p12_r03;raa_2016_p13_r05,
gleninnessevern,Glen Innes Severn,2012,2012-13,True,new_primary_source_historical_reconstruction,2379.4366341612936,0.4333246631767996,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r05,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r05,
gleninnessevern,Glen Innes Severn,2013,2013-14,True,new_primary_source_historical_reconstruction,1239.713278683782,0.2257670287197238,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
gleninnessevern,Glen Innes Severn,2014,2014-15,True,new_primary_source_historical_reconstruction,8421.611448549762,1.5336789776017767,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
gleninnessevern,Glen Innes Severn,2015,2015-16,True,new_primary_source_historical_reconstruction,335.37773686186546,0.0610764089180674,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
gleninnessevern,Glen Innes Severn,2016,2016-17,True,new_primary_source_historical_reconstruction,294.5398876792933,0.053639334533382,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
goulburnmulwaree,Goulburn Mulwaree,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r01,,1.0,2.0,2.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r01;mpes_2012_p23_r06,
goulburnmulwaree,Goulburn Mulwaree,2013,2013-14,True,new_primary_source_historical_reconstruction,519.3611917290865,0.1614646272209858,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2013.zip,cvmsre_NSWWildfire_20132014_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2013.pdf;raa_2014.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
goulburnmulwaree,Goulburn Mulwaree,2014,2014-15,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2014.zip,cvmsre_NSWWildfire_20142015_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2014.pdf;raa_2015.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
goulburnmulwaree,Goulburn Mulwaree,2015,2015-16,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2015.zip,cvmsre_NSWWildfire_20152016_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2015.pdf;raa_2016.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,,,,,True,unknown_incomplete_inventory_no_positive_record,,
goulburnmulwaree,Goulburn Mulwaree,2016,2016-17,True,new_primary_source_historical_reconstruction,80.13283661748102,0.0249125633540807,0.0,100.0,observed_positive_mapped_burn_within_source_scope,Landsat 8,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,partial_reconstruction_RAA_annual_reports,NDRRA; agricultural-only assistance excluded,raa_2016.pdf;raa_2017.pdf_checked_no_prior_FY_rows,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r18,,,,,True,unknown_incomplete_inventory_no_positive_record,,,1.0,,1.0,True,observed_positive_partial_inventory_count_lower_bound,raa_2016_p13_r18,
greaterhume,Greater Hume,2012,2012-13,True,new_primary_source_historical_reconstruction,0.0,0.0,0.0,100.0,verified_zero_mapped_burn_within_source_scope,Landsat,2023,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",fesm_wildfires_2012.zip,cvmsre_NSWWildfire_20122013_ag1l0.img,,ineligible_retrospective_product_postdates_historical_targets,complete_list_as_published_MPES_annual_report,NDRRA; agricultural-only assistance excluded,mpes_2012.pdf,unknown_announcement_and_revision_dates_not_verified,unknown_no_complete_inundation_inventory,,False,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,,0.0,0.0,0.0,False,no_listed_event_in_complete_published_list_not_physical_zero,,,1.0,1.0,1.0,False,observed_positive_in_complete_published_list,mpes_2012_p23_r06,
