record_id,source_id,source_file,source_url,pdf_page,reported_event_date,reported_hazard,reported_area,agricultural_only,agrn,declaration_announcement_date,source_first_publication_date,publication_date_status,onset_date_lower_bound,onset_date_upper_bound,reported_end_date,date_precision,year_start,financial_year,hazard_group,event_id,include_in_historical_panel,exclusion_reason
raa_2014_p15_r13,raa_2014,sources/raa_2014.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15213,15,30/04 - 2/05/2015,Storms and Flooding,"North Coast - Ballina, Bellingen, Byron, Clarence Valley, Greater Taree, Kyogle, Lismore, Nambucca, Richmond Valley, Tenterfield",False,,,,not_verified; annual report date is not event announcement date,2015-04-30,2015-04-30,2015-05-02,reported_range,2014,2014-15,flood,raa_2014_p15_r13,True,
raa_2015_p15_r01,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,1/03/2015,Bushfire,Narrabri,False,,,,not_verified; annual report date is not event announcement date,2015-03-01,2015-03-01,,day,2014,2014-15,bushfire,raa_2015_p15_r01,True,
raa_2015_p15_r02,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,25/04/2015,Hail Storm and Flooding,"Blacktown, Marrickville, Randwick, City of Sydney",False,,,,not_verified; annual report date is not event announcement date,2015-04-25,2015-04-25,,day,2014,2014-15,flood,raa_2015_p15_r02,True,
raa_2015_p15_r03,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,19/05/2015,Hail Storm,"Griffith - Parishes of Warburn, Ballingail, Jondaryan",True,,,,not_verified; annual report date is not event announcement date,2015-05-19,2015-05-19,,day,2014,2014-15,other,raa_2015_p15_r03,False,agricultural_only
raa_2015_p15_r04,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,16/07/2015,Snow Storm,"Upper Lachlan, Wingecarribee",False,,,,not_verified; annual report date is not event announcement date,2015-07-16,2015-07-16,,day,2015,2015-16,other,raa_2015_p15_r04,True,
raa_2015_p15_r05,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,2/08/2015,Bushfire,Blue Mountains,False,,,,not_verified; annual report date is not event announcement date,2015-08-02,2015-08-02,,day,2015,2015-16,bushfire,raa_2015_p15_r05,True,
raa_2015_p15_r06,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,24/08/2015,Severe Weather,"Penrith, Shoalhaven, Upper Hunter, Wingecarribee, Wollongong",False,,,,not_verified; annual report date is not event announcement date,2015-08-24,2015-08-24,,day,2015,2015-16,other,raa_2015_p15_r06,True,
raa_2015_p15_r07,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,17/09/2015,Hail Storm,"Clarence Valley & Coffs Harbour - Parishes of Sherwood, Dundoo, Red Rock, Corindi",True,,,,not_verified; annual report date is not event announcement date,2015-09-17,2015-09-17,,day,2015,2015-16,other,raa_2015_p15_r07,False,agricultural_only
raa_2015_p15_r08,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,26/10/2015,Hail Storm,"Clarence Valley & Coffs Harbour - Parishes of Sherwood, Dundoo, Corindi",True,,,,not_verified; annual report date is not event announcement date,2015-10-26,2015-10-26,,day,2015,2015-16,other,raa_2015_p15_r08,False,agricultural_only
raa_2015_p15_r09,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,26/11/2015,Bushfire,Shoalhaven,False,,,,not_verified; annual report date is not event announcement date,2015-11-26,2015-11-26,,day,2015,2015-16,bushfire,raa_2015_p15_r09,True,
raa_2015_p15_r10,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,29/11/2015,Severe Storm,"Lismore, Byron, Ballina - Parishes of Bexhill, Blakebrook, Brunswick, Byron, Clunes, North Codrington, Dunoon, East Gundurimba, South Gundurimba, Jasper, Lismore, North Lismore, South Lismore, Meerschaum, Mullumbimby, Newrybar, Nimbin, Teven, Tuckombil, Tunstall, Whian Whian",True,,,,not_verified; annual report date is not event announcement date,2015-11-29,2015-11-29,,day,2015,2015-16,other,raa_2015_p15_r10,False,agricultural_only
raa_2015_p15_r11,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,11/12/2015,Bushfire,Hawkesbury,False,,,,not_verified; annual report date is not event announcement date,2015-12-11,2015-12-11,,day,2015,2015-16,bushfire,raa_2015_p15_r11,True,
raa_2015_p15_r12,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,16/12/2015,Severe Thunderstorms,"Randwick, Sutherland, Waverley, Woollahra",False,,,,not_verified; annual report date is not event announcement date,2015-12-16,2015-12-16,,day,2015,2015-16,other,raa_2015_p15_r12,True,
raa_2015_p15_r13,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,3/01/2016,Flooding,"Bega Valley, Dungog, Eurobodalla, Gloucester, Great Lakes, Hawkesbury, Maitland, Newcastle, Port Macquarie- Hastings, Port Stephens, Wyong",False,,,,not_verified; annual report date is not event announcement date,2016-01-03,2016-01-03,,day,2015,2015-16,flood,raa_2015_p15_r13,True,
raa_2015_p15_r14,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,14/01/2016,Storms and Floods,"Bankstown, Blacktown, Campbelltown, Canterbury, City of Sydney, Fairfield, Hurstville, Kogarah, Liverpool, Marrickville, Penrith, Randwick, Rockdale, Sutherland, Wollondilly, Wyong",False,,,,not_verified; annual report date is not event announcement date,2016-01-14,2016-01-14,,day,2015,2015-16,flood,raa_2015_p15_r14,True,
raa_2015_p15_r15,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,15,29/01/2016,Hail and Wind Storm,"Narrabri, Walgett - Parishes of Bunna Bunna, Doorabeeba, Booramine and Gehan",True,,,,not_verified; annual report date is not event announcement date,2016-01-29,2016-01-29,,day,2015,2015-16,other,raa_2015_p15_r15,False,agricultural_only
raa_2015_p16_r16,raa_2015,sources/raa_2015.pdf,https://wayback.archive-it.org/22771/20240423201346/https://www.opengov.nsw.gov.au/download/15718,16,1/06/2016,Storms and Floods,"East Coast Storms and Floods – Ballina, Bega, Blacktown, Byron, Camden, Campbelltown, Canterbury-Bankstown, Central Coast, City of Sydney, Coffs Harbour, Eurobodalla, Fairfield, Hornsby, Inner West, Kiama, Kempsey, Ku-ring- gai, Lane Cove, Lismore, Liverpool, Maitland, Nambucca, Northern Beaches, Parramatta, Penrith, Port Macquarie- Hastings, Port Stephens, Queanbeyan-Palerang, Randwick, Ryde, Shellharbour, Shoalhaven, Sutherland, The Hills, Tweed, Waverley, Willoughby, Wingecarribee, Wollondilly, Wollongong, Woollahra",False,,,,not_verified; annual report date is not event announcement date,2016-06-01,2016-06-01,,day,2015,2015-16,flood,raa_2015_p16_r16,True,
raa_2016_p12_r01,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,12,29/01/2016,Thunderstorms,"Bega Valley, Lismore, Palerang, Richmond Valley",False,,,,not_verified; annual report date is not event announcement date,2016-01-29,2016-01-29,,day,2015,2015-16,other,raa_2016_p12_r01,True,
raa_2016_p12_r02,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,12,18/06/2016,Storms & Floods,"Bland, Coolamon, Coonamble, Lachlan, Narrandera, Narromine",False,,,,not_verified; annual report date is not event announcement date,2016-06-18,2016-06-18,,day,2015,2015-16,flood,raa_2016_p12_r02,True,
raa_2016_p12_r03,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,12,20/07/2016,Storms & Floods,"Bathurst, Blayney, Bogan, Brewarrina, Cabonne, Carrathool, Coonamble, Cowra, Forbes, Gilgandra, Hilltops, Lachlan, Narromine, Oberon, Orange, Parkes, Upper Lachlan, Warren",False,,,,not_verified; annual report date is not event announcement date,2016-07-20,2016-07-20,,day,2016,2016-17,flood,raa_2016_p12_r03,True,
raa_2016_p12_r04,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,12,03/08/2016,Storms,"Ballina LGA - Parish of South Ballina Coffs Harbour LGA - Parishes of Bonville, Coff, Corindi, Moonee, Orara, Sherwood, Waihou, Woolgoolga Lismore LGA - Parishes of Meerschaum, Lismore, Tuckombil",True,,,,not_verified; annual report date is not event announcement date,2016-08-03,2016-08-03,,day,2016,2016-17,other,raa_2016_p12_r04,False,agricultural_only
raa_2016_p13_r05,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,30/08/2016,Floods,"Albury, Balranald, Bathurst, Berrigan, Bland, Blayney, Bogan, Brewarrina, Cabonne, Carrathool, Cobar, Coolamon, Coonamble, Cootamundra-Gundagai, Cowra, Edward River, Federation, Forbes, Gilgandra, Greater Hume, Griffith, Hay, Hilltops, Junee, Lachlan, Leeton, Lockhart, Mid-Western, Murray River, Murrumbidgee, Narrabri, Narrandera, Narromine, Orange, Parkes, Snowy Valley, Temora, Wagga Wagga, Walgett, Warren, Warrumbungle, Weddin, Wentworth, Western Plains, Yass Valley",False,,,,not_verified; annual report date is not event announcement date,2016-08-30,2016-08-30,,day,2016,2016-17,flood,raa_2016_p13_r05,True,
raa_2016_p13_r06,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,05/11/2016,Bushfire,Kempsey,False,,,,not_verified; annual report date is not event announcement date,2016-11-05,2016-11-05,,day,2016,2016-17,bushfire,raa_2016_p13_r06,True,
raa_2016_p13_r07,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,05/11/2016,Bushfire,Tenterfield,False,,,,not_verified; annual report date is not event announcement date,2016-11-05,2016-11-05,,day,2016,2016-17,bushfire,raa_2016_p13_r07,True,
raa_2016_p13_r08,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,05/11/2016,Bushfire,"Cessnock, Dungog, Maitland, Mid Coast, Port Stephens",False,,,,not_verified; annual report date is not event announcement date,2016-11-05,2016-11-05,,day,2016,2016-17,bushfire,raa_2016_p13_r08,True,
raa_2016_p13_r09,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,11/11/2016,Hail Storms,"Parts of: Balranald, Broken Hill, Central Darling and Wentworth LGAs and the unincorporated area (292 parishes)",True,,,,not_verified; annual report date is not event announcement date,2016-11-11,2016-11-11,,day,2016,2016-17,other,raa_2016_p13_r09,False,agricultural_only
raa_2016_p13_r10,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,11/11/2016,Hail Storms,"Parts of: Gilgandra, Lachlan, Narromine, Parkes & Warren LGAs (39 parishes)",True,,,,not_verified; annual report date is not event announcement date,2016-11-11,2016-11-11,,day,2016,2016-17,other,raa_2016_p13_r10,False,agricultural_only
raa_2016_p13_r11,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,12/11/2016,Hail Storms,"Narrabri LGA - Parishes of Dampier, Crowie, Quinn, Bohena, Blake Cooma, McIner, Tippereena",True,,,,not_verified; annual report date is not event announcement date,2016-11-12,2016-11-12,,day,2016,2016-17,other,raa_2016_p13_r11,False,agricultural_only
raa_2016_p13_r12,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,13/11/2016,Bushfire,Penrith,False,,,,not_verified; annual report date is not event announcement date,2016-11-13,2016-11-13,,day,2016,2016-17,bushfire,raa_2016_p13_r12,True,
raa_2016_p13_r13,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,30/11/2016,Bushfire,Bland,False,,,,not_verified; annual report date is not event announcement date,2016-11-30,2016-11-30,,day,2016,2016-17,bushfire,raa_2016_p13_r13,True,
raa_2016_p13_r14,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,30/11/2016,Bushfire,"Bland LGA - Parishes of Brolga, Mildil",True,,,,not_verified; annual report date is not event announcement date,2016-11-30,2016-11-30,,day,2016,2016-17,bushfire,raa_2016_p13_r14,False,agricultural_only
raa_2016_p13_r15,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,13/12/2016,Bushfire,"Federation LGA - Parishes of Clear Hill, Gunambill, Wilson",True,,,,not_verified; annual report date is not event announcement date,2016-12-13,2016-12-13,,day,2016,2016-17,bushfire,raa_2016_p13_r15,False,agricultural_only
raa_2016_p13_r16,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,13/12/2016,Bushfire,Cessnock,False,,,,not_verified; annual report date is not event announcement date,2016-12-13,2016-12-13,,day,2016,2016-17,bushfire,raa_2016_p13_r16,True,
raa_2016_p13_r17,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,12/01/2017,Bushfire,"Dubbo, Mid-Western Regional",False,,,,not_verified; annual report date is not event announcement date,2017-01-12,2017-01-12,,day,2016,2016-17,bushfire,raa_2016_p13_r17,True,
raa_2016_p13_r18,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,17/01/2017,Bushfire,"Goulburn Mulwaree, Queanbeyan-Palerang, Yass Valley",False,,,,not_verified; annual report date is not event announcement date,2017-01-17,2017-01-17,,day,2016,2016-17,bushfire,raa_2016_p13_r18,True,
raa_2016_p13_r19,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,18/01/2017,Storms,Mid-Western Regional Council,False,,,,not_verified; annual report date is not event announcement date,2017-01-18,2017-01-18,,day,2016,2016-17,other,raa_2016_p13_r19,True,
raa_2016_p13_r20,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,18/01/2017,Bushfire,Mid-Western Regional Council - Parish of Narragamba,True,,,,not_verified; annual report date is not event announcement date,2017-01-18,2017-01-18,,day,2016,2016-17,bushfire,raa_2016_p13_r20,False,agricultural_only
raa_2016_p13_r21,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,18/01/2017,Bushfire,Bathurst,False,,,,not_verified; annual report date is not event announcement date,2017-01-18,2017-01-18,,day,2016,2016-17,bushfire,raa_2016_p13_r21,True,
raa_2016_p13_r22,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,18/01/2017,Bushfire,"Cessnock, Maitland",False,,,,not_verified; annual report date is not event announcement date,2017-01-18,2017-01-18,,day,2016,2016-17,bushfire,raa_2016_p13_r22,True,
raa_2016_p13_r23,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,11/02/2017,Bushfire,"Kempsey, Mid Coast, Mid-Western Regional, Narrabri, Port Macquaire-Hastings, Upper Hunter, Warrumbungle",False,,,,not_verified; annual report date is not event announcement date,2017-02-11,2017-02-11,,day,2016,2016-17,bushfire,raa_2016_p13_r23,True,
raa_2016_p13_r24,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,17/02/2017,Bushfire,Queanbeyan-Palerang,False,,,,not_verified; annual report date is not event announcement date,2017-02-17,2017-02-17,,day,2016,2016-17,bushfire,raa_2016_p13_r24,True,
raa_2016_p13_r25,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,17/02/2017,Storms,"Ku-ring-gai, Northern Beaches, The Hills",False,,,,not_verified; annual report date is not event announcement date,2017-02-17,2017-02-17,,day,2016,2016-17,other,raa_2016_p13_r25,True,
raa_2016_p13_r26,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,19/02/2017,Bushfire,Singleton,False,,,,not_verified; annual report date is not event announcement date,2017-02-19,2017-02-19,,day,2016,2016-17,bushfire,raa_2016_p13_r26,True,
raa_2016_p13_r27,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,12/03/2017,Storms & Floods,"Bellingen, Clarence Valley, Kempsey, Lismore City, Nambucca, Richmond Valley, Sellharbour, Tenterfield, Wingecarribee, Wollongong",False,,,,not_verified; annual report date is not event announcement date,2017-03-12,2017-03-12,,day,2016,2016-17,flood,raa_2016_p13_r27,True,
raa_2016_p13_r28,raa_2016,sources/raa_2016.pdf,https://www.parliament.nsw.gov.au/tp/files/72400/NSW%20Rural%20Assistance%20Authority%20Annual%20Report.PDF,13,28/03/2017,Floods,"Ballina, Byron, Clarence Valley, Kyogle, Lismore City, Richmond Valley, Tenterfield, Tweed",False,,,,not_verified; annual report date is not event announcement date,2017-03-28,2017-03-28,,day,2016,2016-17,flood,raa_2016_p13_r28,True,
