record_id,event_id,council_name_source,council_key,in_fixed_103,year_start,hazard_group,include_in_historical_panel,source_file,pdf_page
raa_2013_p11_r13,raa_2013_p11_r13,Hornsby,,False,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r13,raa_2013_p11_r13,Port Stephens,portstephens,True,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r14,raa_2013_p11_r14,Gwydir,gwydir,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r14,raa_2013_p11_r14,Moree,moreeplains,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r14,raa_2013_p11_r14,Narrabri,narrabri,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r15,raa_2013_p11_r15,Guyra,,False,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r15,raa_2013_p11_r15,Gwydir,gwydir,True,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r15,raa_2013_p11_r15,Liverpool Plains,liverpoolplains,True,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r15,raa_2013_p11_r15,Muswellbrook,muswellbrook,True,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r15,raa_2013_p11_r15,Upper Hunter,upperhunter,True,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r18,raa_2013_p11_r18,Muswellbrook,muswellbrook,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r18,raa_2013_p11_r18,Singleton,singleton,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r18,raa_2013_p11_r18,Lithgow,lithgow,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r19,raa_2013_p11_r19,Gundagai,,False,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r19,raa_2013_p11_r19,Tumbarumba,,False,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r19,raa_2013_p11_r19,Tumut,,False,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r20,raa_2013_p11_r20,Coolamon,coolamon,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r20,raa_2013_p11_r20,Greater Hume,greaterhume,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r20,raa_2013_p11_r20,Junee,junee,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r20,raa_2013_p11_r20,Lockhart,lockhart,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r20,raa_2013_p11_r20,Urana,,False,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r20,raa_2013_p11_r20,Wagga Wagga,waggawagga,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r21,raa_2013_p11_r21,Bathurst,bathurst,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r21,raa_2013_p11_r21,Oberon,oberon,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r23,raa_2013_p11_r23,Cooma-Monaro,,False,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r24,raa_2013_p11_r24,Warrumbungle,warrumbungle,True,2013,bushfire,True,sources/raa_2013.pdf,11
raa_2013_p11_r25,raa_2013_p11_r25,Dungog,dungog,True,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r25,raa_2013_p11_r25,Gloucester,,False,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r25,raa_2013_p11_r25,Great Lakes,,False,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r25,raa_2013_p11_r25,Greater Taree,,False,2013,other,True,sources/raa_2013.pdf,11
raa_2013_p11_r25,raa_2013_p11_r25,Port Stephens,portstephens,True,2013,other,True,sources/raa_2013.pdf,11
raa_2014_p14_r01,raa_2014_p14_r01,Shellharbour,shellharbour,True,2013,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r01,raa_2014_p14_r01,Wollongong,wollongong,True,2013,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r03,raa_2014_p14_r03,Clarence Valley,clarencevalley,True,2014,bushfire,True,sources/raa_2014.pdf,14
raa_2014_p14_r03,raa_2014_p14_r03,Coffs Harbour,coffsharbour,True,2014,bushfire,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Ashfield,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Auburn,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Bankstown,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Blacktown,blacktown,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Blue Mountains,bluemountains,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Camden,camden,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Campbelltown,campbelltown,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Canada Bay,canadabay,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Canterbury,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,City of Sydney,sydney,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Fairfield,fairfield,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Gosford,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Holroyd,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Hornsby,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Hunters Hill,huntershill,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Hurstville,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Kogarah,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Kur-Ring-Gai,kuringgai,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Lane Cove,lanecove,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Leichhardt,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Liverpool,liverpool,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Marrickville,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Mosman,mosman,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Penrith,penrith,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Pittwater,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Randwick,randwick,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Rockdale,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Strathfield,strathfield,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Sutherland,sutherland,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,The Hills,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Warringah,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Waverley,waverley,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Willoughby,willoughby,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Wollondilly,wollondilly,True,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r04,raa_2014_p14_r04,Wyong,,False,2014,other,True,sources/raa_2014.pdf,14
raa_2014_p14_r07,raa_2014_p14_r07,Bega Valley,begavalley,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r07,raa_2014_p14_r07,Bombala,,False,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r07,raa_2014_p14_r07,Eurobodala,eurobodalla,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r08,raa_2014_p14_r08,Byron,byron,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r09,raa_2014_p14_r09,Unincorporated Area,,False,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Cessnock,cessnock,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Dungog,dungog,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Gosford,,False,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Gloucester,,False,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Great Lakes,,False,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Hawkesbury,hawkesbury,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Ku-ring-gai,kuringgai,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Lake Macquarie,lakemacquarie,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Lithgow,lithgow,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Maitland,maitland,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Mosman,mosman,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Muswellbrook,muswellbrook,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Newcastle City,newcastle,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Pittwater,,False,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Port Stephens,portstephens,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Randwick,randwick,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Singleton,singleton,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,The Hills,,False,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Warringah,,False,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Waverley,waverley,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Wollondilly,wollondilly,True,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p14_r12,raa_2014_p14_r12,Wyong,,False,2014,flood,True,sources/raa_2014.pdf,14
raa_2014_p15_r13,raa_2014_p15_r13,Ballina,ballina,True,2014,flood,True,sources/raa_2014.pdf,15
raa_2014_p15_r13,raa_2014_p15_r13,Bellingen,bellingen,True,2014,flood,True,sources/raa_2014.pdf,15
raa_2014_p15_r13,raa_2014_p15_r13,Byron,byron,True,2014,flood,True,sources/raa_2014.pdf,15
raa_2014_p15_r13,raa_2014_p15_r13,Clarence Valley,clarencevalley,True,2014,flood,True,sources/raa_2014.pdf,15
raa_2014_p15_r13,raa_2014_p15_r13,Greater Taree,,False,2014,flood,True,sources/raa_2014.pdf,15
raa_2014_p15_r13,raa_2014_p15_r13,Kyogle,kyogle,True,2014,flood,True,sources/raa_2014.pdf,15
raa_2014_p15_r13,raa_2014_p15_r13,Lismore,lismore,True,2014,flood,True,sources/raa_2014.pdf,15
raa_2014_p15_r13,raa_2014_p15_r13,Nambucca,nambuccavalley,True,2014,flood,True,sources/raa_2014.pdf,15
raa_2014_p15_r13,raa_2014_p15_r13,Richmond Valley,richmondvalley,True,2014,flood,True,sources/raa_2014.pdf,15
raa_2014_p15_r13,raa_2014_p15_r13,Tenterfield,tenterfield,True,2014,flood,True,sources/raa_2014.pdf,15
raa_2015_p15_r01,raa_2015_p15_r01,Narrabri,narrabri,True,2014,bushfire,True,sources/raa_2015.pdf,15
raa_2015_p15_r02,raa_2015_p15_r02,Blacktown,blacktown,True,2014,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r02,raa_2015_p15_r02,Marrickville,,False,2014,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r02,raa_2015_p15_r02,Randwick,randwick,True,2014,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r02,raa_2015_p15_r02,City of Sydney,sydney,True,2014,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r04,raa_2015_p15_r04,Upper Lachlan,upperlachlan,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r04,raa_2015_p15_r04,Wingecarribee,wingecarribee,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r05,raa_2015_p15_r05,Blue Mountains,bluemountains,True,2015,bushfire,True,sources/raa_2015.pdf,15
raa_2015_p15_r06,raa_2015_p15_r06,Penrith,penrith,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r06,raa_2015_p15_r06,Shoalhaven,shoalhaven,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r06,raa_2015_p15_r06,Upper Hunter,upperhunter,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r06,raa_2015_p15_r06,Wingecarribee,wingecarribee,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r06,raa_2015_p15_r06,Wollongong,wollongong,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r09,raa_2015_p15_r09,Shoalhaven,shoalhaven,True,2015,bushfire,True,sources/raa_2015.pdf,15
raa_2015_p15_r11,raa_2015_p15_r11,Hawkesbury,hawkesbury,True,2015,bushfire,True,sources/raa_2015.pdf,15
raa_2015_p15_r12,raa_2015_p15_r12,Randwick,randwick,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r12,raa_2015_p15_r12,Sutherland,sutherland,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r12,raa_2015_p15_r12,Waverley,waverley,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r12,raa_2015_p15_r12,Woollahra,woollahra,True,2015,other,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Bega Valley,begavalley,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Dungog,dungog,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Eurobodalla,eurobodalla,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Gloucester,,False,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Great Lakes,,False,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Hawkesbury,hawkesbury,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Maitland,maitland,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Newcastle,newcastle,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Port Macquarie- Hastings,portmacquariehastings,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Port Stephens,portstephens,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r13,raa_2015_p15_r13,Wyong,,False,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Bankstown,,False,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Blacktown,blacktown,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Campbelltown,campbelltown,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Canterbury,,False,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,City of Sydney,sydney,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Fairfield,fairfield,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Hurstville,,False,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Kogarah,,False,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Liverpool,liverpool,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Marrickville,,False,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Penrith,penrith,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Randwick,randwick,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Rockdale,,False,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Sutherland,sutherland,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Wollondilly,wollondilly,True,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p15_r14,raa_2015_p15_r14,Wyong,,False,2015,flood,True,sources/raa_2015.pdf,15
raa_2015_p16_r16,raa_2015_p16_r16,Ballina,ballina,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Bega,begavalley,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Blacktown,blacktown,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Byron,byron,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Camden,camden,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Campbelltown,campbelltown,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Canterbury-Bankstown,,False,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Central Coast,,False,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,City of Sydney,sydney,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Coffs Harbour,coffsharbour,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Eurobodalla,eurobodalla,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Fairfield,fairfield,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Hornsby,,False,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Inner West,,False,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Kiama,kiama,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Kempsey,kempsey,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Ku-ring- gai,kuringgai,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Lane Cove,lanecove,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Lismore,lismore,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Liverpool,liverpool,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Maitland,maitland,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Nambucca,nambuccavalley,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Northern Beaches,,False,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Parramatta,,False,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Penrith,penrith,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Port Macquarie- Hastings,portmacquariehastings,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Port Stephens,portstephens,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Queanbeyan-Palerang,,False,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Randwick,randwick,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Ryde,ryde,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Shellharbour,shellharbour,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Shoalhaven,shoalhaven,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Sutherland,sutherland,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,The Hills,,False,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Tweed,tweed,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Waverley,waverley,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Willoughby,willoughby,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Wingecarribee,wingecarribee,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Wollondilly,wollondilly,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Wollongong,wollongong,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2015_p16_r16,raa_2015_p16_r16,Woollahra,woollahra,True,2015,flood,True,sources/raa_2015.pdf,16
raa_2016_p12_r01,raa_2016_p12_r01,Bega Valley,begavalley,True,2015,other,True,sources/raa_2016.pdf,12
raa_2016_p12_r01,raa_2016_p12_r01,Lismore,lismore,True,2015,other,True,sources/raa_2016.pdf,12
raa_2016_p12_r01,raa_2016_p12_r01,Palerang,,False,2015,other,True,sources/raa_2016.pdf,12
raa_2016_p12_r01,raa_2016_p12_r01,Richmond Valley,richmondvalley,True,2015,other,True,sources/raa_2016.pdf,12
raa_2016_p12_r02,raa_2016_p12_r02,Bland,bland,True,2015,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r02,raa_2016_p12_r02,Coolamon,coolamon,True,2015,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r02,raa_2016_p12_r02,Coonamble,coonamble,True,2015,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r02,raa_2016_p12_r02,Lachlan,,False,2015,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r02,raa_2016_p12_r02,Narrandera,narrandera,True,2015,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r02,raa_2016_p12_r02,Narromine,narromine,True,2015,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Bathurst,bathurst,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Blayney,blayney,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Bogan,bogan,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Brewarrina,brewarrina,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Cabonne,cabonne,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Carrathool,carrathool,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Coonamble,coonamble,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Cowra,cowra,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Forbes,forbes,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Gilgandra,gilgandra,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Hilltops,,False,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Lachlan,,False,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Narromine,narromine,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Oberon,oberon,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Orange,orange,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Parkes,parkes,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Upper Lachlan,upperlachlan,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p12_r03,raa_2016_p12_r03,Warren,warren,True,2016,flood,True,sources/raa_2016.pdf,12
raa_2016_p13_r05,raa_2016_p13_r05,Albury,albury,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Balranald,balranald,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Bathurst,bathurst,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Berrigan,berrigan,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Bland,bland,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Blayney,blayney,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Bogan,bogan,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Brewarrina,brewarrina,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Cabonne,cabonne,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Carrathool,carrathool,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Cobar,,False,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Coolamon,coolamon,True,2016,flood,True,sources/raa_2016.pdf,13
raa_2016_p13_r05,raa_2016_p13_r05,Coonamble,coonamble,True,2016,flood,True,sources/raa_2016.pdf,13
