target,test_year,council_key,model,actual,prior,predicted,change,mapped_fire_positive,bushfire_declared,flood_declared,error,absolute_error,squared_error,tree_adjustment,persistence_absolute_error,extra_absolute_error,tree_improves,tree_worsens,same_direction,display_name
operating_ratio_pct,2023,muswellbrook,full_level_tree,20.18,8.34,0.7941666666666665,11.84,True,False,True,-19.385833333333334,19.385833333333334,375.8105340277778,-7.545833333333333,11.84,7.545833333333334,False,True,False,Muswellbrook
operating_ratio_pct,2023,nambuccavalley,full_level_tree,5.8,0.74,0.7941666666666665,5.06,False,False,True,-5.005833333333333,5.005833333333333,25.058367361111113,0.054166666666666474,5.06,-0.05416666666666625,True,False,True,Nambucca
operating_ratio_pct,2023,narrabri,full_level_tree,5.61,4.7,0.7941666666666665,0.9100000000000001,True,True,True,-4.815833333333334,4.815833333333334,23.19225069444445,-3.9058333333333337,0.9100000000000001,3.9058333333333337,False,True,False,Narrabri
operating_ratio_pct,2023,narrandera,full_level_tree,16.14,0.28,0.7941666666666665,15.860000000000001,True,False,True,-15.345833333333335,15.345833333333335,235.4946006944445,0.5141666666666664,15.860000000000001,-0.5141666666666662,True,False,True,Narrandera
operating_ratio_pct,2023,narromine,full_level_tree,-22.65,-6.42,-2.671092436974793,-16.229999999999997,True,False,True,19.978907563025206,19.978907563025206,399.15674741190577,3.748907563025207,16.229999999999997,3.7489075630252096,False,True,False,Narromine
operating_ratio_pct,2023,newcastle,full_level_tree,3.18,-0.64,-2.671092436974793,3.8200000000000003,False,False,False,-5.851092436974794,5.851092436974794,34.23528270602363,-2.031092436974793,3.8200000000000003,2.0310924369747934,False,True,False,Newcastle
operating_ratio_pct,2023,northernbeaches,full_level_tree,3.73,4.53,0.7941666666666665,-0.8000000000000003,True,False,False,-2.9358333333333335,2.9358333333333335,8.619117361111112,-3.735833333333334,0.8000000000000003,2.1358333333333333,False,True,True,Northern Beaches
operating_ratio_pct,2023,northsydney,full_level_tree,-0.02,4.15,0.7941666666666665,-4.17,False,False,False,0.8141666666666665,0.8141666666666665,0.6628673611111108,-3.355833333333334,4.17,-3.3558333333333334,True,False,True,North Sydney
operating_ratio_pct,2023,oberon,full_level_tree,-2.46,-7.62,-2.671092436974793,5.16,True,False,True,-0.21109243697479307,0.21109243697479307,0.044560016947956985,4.948907563025207,5.16,-4.948907563025207,True,False,True,Oberon
operating_ratio_pct,2023,orange,full_level_tree,5.59,6.52,0.7941666666666665,-0.9299999999999997,False,False,True,-4.795833333333333,4.795833333333333,23.000017361111112,-5.725833333333333,0.9299999999999997,3.8658333333333337,False,True,True,Orange
operating_ratio_pct,2023,parkes,full_level_tree,6.19,8.67,5.001052631578949,-2.4799999999999995,True,False,True,-1.1889473684210516,1.1889473684210516,1.4135958448753438,-3.668947368421051,2.4799999999999995,-1.291052631578948,True,False,True,Parkes
operating_ratio_pct,2023,parramatta,full_level_tree,12.36,1.78,0.7941666666666665,10.58,False,False,False,-11.565833333333334,11.565833333333334,133.76850069444447,-0.9858333333333336,10.58,0.9858333333333338,False,True,False,Parramatta (new)
operating_ratio_pct,2023,penrith,full_level_tree,-5.58,-1.3,-2.671092436974793,-4.28,True,False,False,2.908907563025207,2.908907563025207,8.461743210225249,-1.371092436974793,4.28,-1.3710924369747932,True,False,True,Penrith
operating_ratio_pct,2023,portmacquariehastings,full_level_tree,4.09,14.47,5.001052631578949,-10.38,True,False,True,0.9110526315789489,0.9110526315789489,0.830016897506928,-9.468947368421052,10.38,-9.468947368421052,True,False,True,Port Macquarie-Hastings
operating_ratio_pct,2023,portstephens,full_level_tree,4.6,3.21,0.7941666666666665,1.3899999999999997,True,False,False,-3.805833333333333,3.805833333333333,14.48436736111111,-2.4158333333333335,1.3899999999999997,2.4158333333333335,False,True,False,Port Stephens
operating_ratio_pct,2023,queanbeyanpalerang,full_level_tree,3.61,-1.74,-2.671092436974793,5.35,True,False,True,-6.281092436974793,6.281092436974793,39.45212220182195,-0.931092436974793,5.35,0.9310924369747937,False,True,False,Queanbeyan-Palerang Regional
operating_ratio_pct,2023,randwick,full_level_tree,3.45,5.57,0.7941666666666665,-2.12,False,False,False,-2.6558333333333337,2.6558333333333337,7.053450694444447,-4.775833333333334,2.12,0.5358333333333336,False,True,True,Randwick
operating_ratio_pct,2023,richmondvalley,full_level_tree,-16.63,-2.8,-2.671092436974793,-13.829999999999998,True,False,True,13.958907563025207,13.958907563025207,194.85110035308233,0.12890756302520678,13.829999999999998,0.12890756302520856,False,True,False,Richmond Valley
operating_ratio_pct,2023,ryde,full_level_tree,4.04,4.36,0.7941666666666665,-0.3200000000000003,False,False,False,-3.2458333333333336,3.2458333333333336,10.535434027777779,-3.565833333333334,0.3200000000000003,2.9258333333333333,False,True,True,Ryde
operating_ratio_pct,2023,shellharbour,full_level_tree,-3.3000000000000003,16.64,12.813999999999998,-19.94,False,False,True,16.113999999999997,16.113999999999997,259.6609959999999,-3.8260000000000023,19.94,-3.826000000000004,True,False,True,Shellharbour
operating_ratio_pct,2023,shoalhaven,full_level_tree,-9.11,-4.72,-2.671092436974793,-4.39,False,False,True,6.438907563025206,6.438907563025206,41.459530605183204,2.0489075630252067,4.39,2.0489075630252067,False,True,False,Shoalhaven
operating_ratio_pct,2023,singleton,full_level_tree,5.09,-0.69,-2.671092436974793,5.779999999999999,True,False,False,-7.761092436974793,7.761092436974793,60.23455581526733,-1.981092436974793,5.779999999999999,1.9810924369747935,False,True,False,Singleton
operating_ratio_pct,2023,snowymonaro,full_level_tree,-8.19,-0.34,-2.671092436974793,-7.85,True,False,True,5.5189075630252065,5.5189075630252065,30.458340689216822,-2.331092436974793,7.85,-2.331092436974793,True,False,True,Snowy Monaro Regional
operating_ratio_pct,2023,snowyvalleys,full_level_tree,6.72,-3.88,-2.671092436974793,10.6,False,False,True,-9.391092436974793,9.391092436974793,88.19261715980515,1.2089075630252069,10.6,-1.2089075630252069,True,False,True,Snowy Valleys
operating_ratio_pct,2023,strathfield,full_level_tree,-11.46,-8.02,-2.671092436974793,-3.4400000000000013,False,False,False,8.788907563025209,8.788907563025209,77.24489615140172,5.3489075630252065,3.4400000000000013,5.348907563025207,False,True,False,Strathfield
operating_ratio_pct,2023,sutherland,full_level_tree,-1.9,2.44,0.7941666666666665,-4.34,False,False,False,2.6941666666666664,2.6941666666666664,7.258534027777777,-1.6458333333333335,4.34,-1.6458333333333335,True,False,True,Sutherland
operating_ratio_pct,2023,sydney,full_level_tree,0.45,-4.84,-2.671092436974793,5.29,False,False,False,-3.121092436974793,3.121092436974793,9.741218000141254,2.168907563025207,5.29,-2.168907563025207,True,False,True,Sydney
operating_ratio_pct,2023,tamworth,full_level_tree,-0.9000000000000001,0.37,0.7941666666666665,-1.27,True,False,True,1.6941666666666666,1.6941666666666666,2.8702006944444443,0.42416666666666647,1.27,0.4241666666666666,False,True,False,Tamworth Regional
operating_ratio_pct,2023,temora,full_level_tree,1.26,4.38,0.7941666666666665,-3.12,False,False,True,-0.46583333333333354,0.46583333333333354,0.21700069444444464,-3.5858333333333334,3.12,-2.654166666666667,True,False,True,Temora
operating_ratio_pct,2023,tenterfield,full_level_tree,30.27,12.76,12.813999999999998,17.509999999999998,True,False,False,-17.456000000000003,17.456000000000003,304.7119360000001,0.053999999999998494,17.509999999999998,-0.05399999999999494,True,False,True,Tenterfield
operating_ratio_pct,2023,tweed,full_level_tree,9.47,5.3,0.7941666666666665,4.170000000000001,False,False,False,-8.675833333333333,8.675833333333333,75.27008402777777,-4.505833333333333,4.170000000000001,4.5058333333333325,False,True,False,Tweed
operating_ratio_pct,2023,upperhunter,full_level_tree,-24.75,-20.21,-14.816363636363635,-4.539999999999999,True,True,True,9.933636363636365,9.933636363636365,98.67713140495871,5.393636363636366,4.539999999999999,5.393636363636366,False,True,False,Upper Hunter
operating_ratio_pct,2023,upperlachlan,full_level_tree,-1.58,-4.58,-2.671092436974793,3.0,True,True,True,-1.091092436974793,1.091092436974793,1.1904827060235925,1.908907563025207,3.0,-1.908907563025207,True,False,True,Upper Lachlan
operating_ratio_pct,2023,uralla,full_level_tree,8.96,-3.0,-2.671092436974793,11.96,True,False,True,-11.631092436974793,11.631092436974793,135.28231127745224,0.32890756302520696,11.96,-0.32890756302520785,True,False,True,Uralla
operating_ratio_pct,2023,waggawagga,full_level_tree,-4.63,-4.67,-2.671092436974793,0.040000000000000036,True,False,True,1.9589075630252069,1.9589075630252069,3.8373188404773546,1.998907563025207,0.040000000000000036,1.9189075630252068,False,True,True,Wagga Wagga
operating_ratio_pct,2023,walcha,full_level_tree,17.63,1.69,0.7941666666666665,15.94,True,False,True,-16.835833333333333,16.835833333333333,283.4452840277778,-0.8958333333333335,15.94,0.8958333333333339,False,True,False,Walcha
operating_ratio_pct,2023,walgett,full_level_tree,1.83,0.0,-2.671092436974793,1.83,True,True,True,-4.501092436974793,4.501092436974793,20.259833126191683,-2.671092436974793,1.83,2.671092436974793,False,True,False,Walgett
operating_ratio_pct,2023,warren,full_level_tree,24.73,27.11,12.813999999999998,-2.379999999999999,True,True,True,-11.916000000000002,11.916000000000002,141.99105600000004,-14.296000000000001,2.379999999999999,9.536000000000003,False,True,True,Warren
operating_ratio_pct,2023,warrumbungle,full_level_tree,13.19,6.11,0.7941666666666665,7.079999999999999,True,False,True,-12.395833333333332,12.395833333333332,153.65668402777774,-5.315833333333334,7.079999999999999,5.315833333333333,False,True,False,Warrumbungle
operating_ratio_pct,2023,waverley,full_level_tree,0.31,-2.58,-2.671092436974793,2.89,False,False,False,-2.981092436974793,2.981092436974793,8.886912117788311,-0.09109243697479297,2.89,0.09109243697479297,False,True,False,Waverley
operating_ratio_pct,2023,weddin,full_level_tree,-9.65,-7.05,-2.671092436974793,-2.6000000000000005,True,False,True,6.978907563025207,6.978907563025207,48.70515077325044,4.378907563025207,2.6000000000000005,4.378907563025207,False,True,False,Weddin
operating_ratio_pct,2023,wentworth,full_level_tree,1.49,8.66,12.813999999999998,-7.17,True,False,True,11.323999999999998,11.323999999999998,128.23297599999995,4.153999999999998,7.17,4.153999999999998,False,True,False,Wentworth
operating_ratio_pct,2023,willoughby,full_level_tree,-1.77,-2.42,-2.671092436974793,0.6499999999999999,False,False,False,-0.901092436974793,0.901092436974793,0.8119675799731714,-0.2510924369747931,0.6499999999999999,0.2510924369747931,False,True,False,Willoughby
operating_ratio_pct,2023,wingecarribee,full_level_tree,1.27,-1.82,-2.671092436974793,3.09,False,False,True,-3.941092436974793,3.941092436974793,15.532209596779913,-0.851092436974793,3.09,0.8510924369747932,False,True,False,Wingecarribee
operating_ratio_pct,2023,wollondilly,full_level_tree,-5.88,-8.95,-2.671092436974793,3.0699999999999994,False,False,False,3.208907563025207,3.208907563025207,10.297087748040372,6.278907563025206,3.0699999999999994,0.13890756302520746,False,True,True,Wollondilly
operating_ratio_pct,2023,wollongong,full_level_tree,-15.39,4.89,0.7941666666666665,-20.28,False,False,True,16.184166666666666,16.184166666666666,261.9272506944444,-4.095833333333333,20.28,-4.095833333333335,True,False,True,Wollongong
operating_ratio_pct,2023,woollahra,full_level_tree,5.44,-4.58,-2.671092436974793,10.02,False,False,False,-8.111092436974793,8.111092436974793,65.7898205211497,1.908907563025207,10.02,-1.9089075630252061,True,False,True,Woollahra
operating_ratio_pct,2023,yassvalley,full_level_tree,-7.12,3.76,0.7941666666666665,-10.879999999999999,True,True,True,7.914166666666667,7.914166666666667,62.63403402777777,-2.9658333333333333,10.879999999999999,-2.9658333333333324,True,False,True,Yass Valley
cash_cover_months,2021,albury,full_level_tree,21.5467,18.67,21.670666666666666,2.8766999999999996,False,False,False,0.12396666666666434,0.12396666666666434,0.015367734444443866,3.000666666666664,2.8766999999999996,-2.7527333333333353,True,False,True,Albury
cash_cover_months,2021,ballina,full_level_tree,12.6676,9.99,10.889999999999999,2.6776,False,False,True,-1.7776000000000014,1.7776000000000014,3.159861760000005,0.8999999999999986,2.6776,-0.8999999999999986,True,False,True,Ballina
cash_cover_months,2021,balranald,full_level_tree,24.658,12.64,10.889999999999999,12.018,False,False,False,-13.768000000000002,13.768000000000002,189.55782400000007,-1.7500000000000018,12.018,1.7500000000000018,False,True,False,Balranald
cash_cover_months,2021,bathurst,full_level_tree,12.2047,7.81,7.201315789473684,4.394700000000001,False,False,True,-5.003384210526317,5.003384210526317,25.033853558144056,-0.6086842105263157,4.394700000000001,0.6086842105263157,False,True,False,Bathurst Regional
cash_cover_months,2021,bayside,full_level_tree,36.7914,32.23,21.670666666666666,4.561400000000006,False,False,False,-15.120733333333337,15.120733333333337,228.6365765377779,-10.559333333333331,4.561400000000006,10.559333333333331,False,True,False,Bayside
cash_cover_months,2021,begavalley,full_level_tree,12.2588,12.14,10.889999999999999,0.11880000000000024,False,False,True,-1.368800000000002,1.368800000000002,1.8736134400000055,-1.2500000000000018,0.11880000000000024,1.2500000000000018,False,True,False,Bega Valley
cash_cover_months,2021,bellingen,full_level_tree,9.9948,4.18,7.201315789473684,5.8148,False,False,True,-2.793484210526316,2.793484210526316,7.803554034459834,3.021315789473684,5.8148,-3.021315789473684,True,False,True,Bellingen
cash_cover_months,2021,berrigan,full_level_tree,11.2855,27.88,21.670666666666666,-16.594499999999996,False,False,False,10.385166666666665,10.385166666666665,107.85168669444441,-6.209333333333333,16.594499999999996,-6.209333333333332,True,False,True,Berrigan
cash_cover_months,2021,blacktown,full_level_tree,27.0758,21.16,21.670666666666666,5.915800000000001,False,False,True,-5.405133333333335,5.405133333333335,29.215466351111132,0.5106666666666655,5.915800000000001,-0.5106666666666655,True,False,True,Blacktown
cash_cover_months,2021,bland,full_level_tree,46.2705,36.6,21.670666666666666,9.670499999999997,True,False,False,-24.599833333333333,24.599833333333333,605.1518000277778,-14.929333333333336,9.670499999999997,14.929333333333336,False,True,False,Bland
cash_cover_months,2021,blayney,full_level_tree,15.9722,12.72,10.889999999999999,3.2522,False,False,False,-5.082200000000002,5.082200000000002,25.828756840000022,-1.8300000000000018,3.2522,1.8300000000000018,False,True,False,Blayney
cash_cover_months,2021,bluemountains,full_level_tree,6.3134,4.21,7.201315789473684,2.1033999999999997,False,False,True,0.8879157894736842,0.8879157894736842,0.7883944491966759,2.991315789473684,2.1033999999999997,-1.2154842105263155,True,False,True,Blue Mountains
cash_cover_months,2021,bogan,full_level_tree,8.9928,9.95,10.889999999999999,-0.9571999999999985,True,False,True,1.897199999999998,1.897199999999998,3.599367839999992,0.9399999999999995,0.9571999999999985,0.9399999999999995,False,True,False,Bogan
cash_cover_months,2021,bourke,full_level_tree,17.446,13.19,10.889999999999999,4.256000000000002,True,False,False,-6.556000000000003,6.556000000000003,42.981136000000035,-2.3000000000000007,4.256000000000002,2.3000000000000007,False,True,False,Bourke
cash_cover_months,2021,brewarrina,full_level_tree,26.0829,15.31,14.377727272727276,10.772899999999998,False,False,True,-11.705172727272723,11.705172727272723,137.01106857528916,-0.9322727272727249,10.772899999999998,0.9322727272727249,False,True,False,Brewarrina
cash_cover_months,2021,brokenhill,full_level_tree,7.4385,7.48,7.201315789473684,-0.04150000000000009,False,False,False,-0.23718421052631644,0.23718421052631644,0.056256349722992,-0.27868421052631653,0.04150000000000009,0.19568421052631635,False,True,True,Broken Hill
cash_cover_months,2021,burwood,full_level_tree,3.534,2.45,7.201315789473684,1.0839999999999996,False,False,False,3.667315789473684,3.667315789473684,13.44920509972299,4.751315789473684,1.0839999999999996,2.5833157894736845,False,True,True,Burwood
cash_cover_months,2021,byron,full_level_tree,8.888,8.76,7.201315789473684,0.1280000000000001,False,False,True,-1.686684210526316,1.686684210526316,2.844903626038782,-1.558684210526316,0.1280000000000001,1.558684210526316,False,True,False,Byron
cash_cover_months,2021,cabonne,full_level_tree,3.3589,21.48,21.670666666666666,-18.1211,False,False,True,18.311766666666664,18.311766666666664,335.32079845444434,0.1906666666666652,18.1211,0.1906666666666652,False,True,False,Cabonne
cash_cover_months,2021,camden,full_level_tree,25.5589,17.32,14.377727272727276,8.238900000000001,False,False,True,-11.181172727272726,11.181172727272726,125.0186235571074,-2.9422727272727247,8.238900000000001,2.9422727272727247,False,True,False,Camden
cash_cover_months,2021,campbelltown,full_level_tree,12.5131,17.98,21.670666666666666,-5.466900000000001,False,False,True,9.157566666666666,9.157566666666666,83.86102725444444,3.690666666666665,5.466900000000001,3.690666666666665,False,True,False,Campbelltown
cash_cover_months,2021,canadabay,full_level_tree,16.4373,15.28,14.377727272727276,1.157300000000001,False,False,False,-2.059572727272725,2.059572727272725,4.24183981892561,-0.9022727272727238,1.157300000000001,0.9022727272727238,False,True,False,Canada Bay
cash_cover_months,2021,canterburybankstown,full_level_tree,16.214,14.28,14.377727272727276,1.9339999999999993,False,False,True,-1.836272727272723,1.836272727272723,3.3718975289256043,0.09772727272727622,1.9339999999999993,-0.09772727272727622,True,False,True,Canterbury-Bankstown
cash_cover_months,2021,carrathool,full_level_tree,17.6636,17.19,14.377727272727276,0.4735999999999976,True,False,False,-3.2858727272727233,3.2858727272727233,10.796959579834684,-2.8122727272727257,0.4735999999999976,2.8122727272727257,False,True,False,Carrathool
cash_cover_months,2021,centralcoast,full_level_tree,7.0197,7.4,7.201315789473684,-0.3803000000000001,False,False,True,0.18161578947368362,0.18161578947368362,0.03298429498614937,-0.19868421052631646,0.3803000000000001,-0.19868421052631646,True,False,True,Central Coast
cash_cover_months,2021,centraldarling,full_level_tree,7.5772,4.41,7.201315789473684,3.1672000000000002,False,False,True,-0.3758842105263165,0.3758842105263165,0.14128893972299222,2.7913157894736838,3.1672000000000002,-2.7913157894736838,True,False,True,Central Darling
cash_cover_months,2021,cessnock,full_level_tree,10.2282,9.12,7.201315789473684,1.1082,False,False,True,-3.0268842105263154,3.0268842105263154,9.162028023933516,-1.9186842105263153,1.1082,1.9186842105263153,False,True,False,Cessnock
cash_cover_months,2021,clarencevalley,full_level_tree,16.5571,13.98,14.377727272727276,2.577099999999998,True,False,True,-2.179372727272723,2.179372727272723,4.749665484380146,0.39772727272727515,2.577099999999998,-0.39772727272727515,True,False,True,Clarence Valley
cash_cover_months,2021,coffsharbour,full_level_tree,9.4738,8.7,7.201315789473684,0.7738000000000014,True,False,True,-2.2724842105263168,2.2724842105263168,5.1641844870914175,-1.4986842105263154,0.7738000000000014,1.4986842105263154,False,True,False,Coffs Harbour
cash_cover_months,2021,coolamon,full_level_tree,25.2972,25.54,21.670666666666666,-0.24279999999999902,True,False,False,-3.6265333333333345,3.6265333333333345,13.151744017777785,-3.8693333333333335,0.24279999999999902,3.3837333333333355,False,True,True,Coolamon
cash_cover_months,2021,coonamble,full_level_tree,24.2064,18.72,21.670666666666666,5.4864,False,False,True,-2.535733333333333,2.535733333333333,6.429943537777776,2.9506666666666668,5.4864,-2.9506666666666668,True,False,True,Coonamble
cash_cover_months,2021,cootamundragundagai,full_level_tree,8.4957,6.66,7.201315789473684,1.8356999999999992,False,False,False,-1.2943842105263155,1.2943842105263155,1.675430484459833,0.5413157894736838,1.8356999999999992,-0.5413157894736838,True,False,True,Cootamundra-Gundagai Regional
cash_cover_months,2021,cowra,full_level_tree,13.652,11.97,10.889999999999999,1.6819999999999986,False,False,False,-2.7620000000000005,2.7620000000000005,7.628644000000002,-1.0800000000000018,1.6819999999999986,1.0800000000000018,False,True,False,Cowra
cash_cover_months,2021,cumberland,full_level_tree,8.5242,6.39,7.201315789473684,2.1342000000000008,False,False,True,-1.3228842105263166,1.3228842105263166,1.7500226344598357,0.8113157894736842,2.1342000000000008,-0.8113157894736842,True,False,True,Cumberland
cash_cover_months,2021,dubbo,full_level_tree,20.1982,24.02,21.670666666666666,-3.8217999999999996,True,False,False,1.4724666666666657,1.4724666666666657,2.1681580844444417,-2.349333333333334,3.8217999999999996,-2.349333333333334,True,False,True,Dubbo Regional
cash_cover_months,2021,dungog,full_level_tree,15.0435,19.27,21.670666666666666,-4.2265,False,False,True,6.627166666666666,6.627166666666666,43.91933802777777,2.400666666666666,4.2265,2.400666666666666,False,True,False,Dungog
cash_cover_months,2021,edwardriver,full_level_tree,27.9652,27.92,21.670666666666666,0.045199999999997686,False,False,False,-6.294533333333334,6.294533333333334,39.62114988444445,-6.249333333333336,0.045199999999997686,6.249333333333336,False,True,False,Edward River
cash_cover_months,2021,eurobodalla,full_level_tree,16.1836,16.78,14.377727272727276,-0.5964000000000027,False,False,True,-1.8058727272727229,1.8058727272727229,3.261176307107422,-2.4022727272727256,0.5964000000000027,1.2094727272727201,False,True,True,Eurobodalla
cash_cover_months,2021,fairfield,full_level_tree,6.4708,5.06,7.201315789473684,1.4108,False,False,True,0.7305157894736842,0.7305157894736842,0.5336533186703601,2.1413157894736843,1.4108,-0.6802842105263158,True,False,True,Fairfield
cash_cover_months,2021,federation,full_level_tree,19.6967,10.55,10.889999999999999,9.1467,False,False,False,-8.806700000000001,8.806700000000001,77.55796489000002,0.3399999999999981,9.1467,-0.3399999999999981,True,False,True,Federation
cash_cover_months,2021,forbes,full_level_tree,2.805,12.43,10.889999999999999,-9.625,False,False,False,8.084999999999999,8.084999999999999,65.36722499999999,-1.540000000000001,9.625,-1.540000000000001,True,False,True,Forbes
cash_cover_months,2021,georgesriver,full_level_tree,15.6005,10.23,10.889999999999999,5.3705,False,False,True,-4.7105000000000015,4.7105000000000015,22.188810250000014,0.6599999999999984,5.3705,-0.6599999999999984,True,False,True,Georges River
cash_cover_months,2021,gilgandra,full_level_tree,11.1377,14.08,14.377727272727276,-2.9422999999999995,False,False,True,3.240027272727275,3.240027272727275,10.497776728016543,0.2977272727272755,2.9422999999999995,0.2977272727272755,False,True,False,Gilgandra
cash_cover_months,2021,gleninnessevern,full_level_tree,11.9695,8.21,7.201315789473684,3.759499999999999,True,False,True,-4.768184210526316,4.768184210526316,22.73558066551247,-1.008684210526317,3.759499999999999,1.008684210526317,False,True,False,Glen Innes Severn
cash_cover_months,2021,goulburnmulwaree,full_level_tree,22.2727,22.79,21.670666666666666,-0.5172999999999988,False,False,True,-0.6020333333333348,0.6020333333333348,0.3624441344444462,-1.1193333333333335,0.5172999999999988,0.08473333333333599,False,True,True,Goulburn Mulwaree
cash_cover_months,2021,greaterhume,full_level_tree,10.5928,10.76,10.889999999999999,-0.16719999999999935,True,False,True,0.29719999999999835,0.29719999999999835,0.08832783999999902,0.129999999999999,0.16719999999999935,0.129999999999999,False,True,False,Greater Hume
cash_cover_months,2021,griffith,full_level_tree,15.3818,14.23,14.377727272727276,1.1517999999999997,False,False,False,-1.0040727272727246,1.0040727272727246,1.0081620416528871,0.14772727272727515,1.1517999999999997,-0.14772727272727515,True,False,True,Griffith
cash_cover_months,2021,gunnedah,full_level_tree,27.1688,20.98,21.670666666666666,6.1888000000000005,False,False,True,-5.498133333333335,5.498133333333335,30.229470151111133,0.6906666666666652,6.1888000000000005,-0.6906666666666652,True,False,True,Gunnedah
cash_cover_months,2021,gwydir,full_level_tree,1.5134,1.92,7.201315789473684,-0.40659999999999985,False,False,True,5.687915789473684,5.687915789473684,32.35238602814404,5.281315789473684,0.40659999999999985,5.281315789473684,False,True,False,Gwydir
cash_cover_months,2021,hawkesbury,full_level_tree,12.0034,10.66,10.889999999999999,1.343399999999999,False,False,True,-1.1134000000000004,1.1134000000000004,1.2396595600000009,0.22999999999999865,1.343399999999999,-0.22999999999999865,True,False,True,Hawkesbury
cash_cover_months,2021,hay,full_level_tree,17.1096,15.8,14.377727272727276,1.3095999999999997,False,False,False,-2.731872727272725,2.731872727272725,7.463128598016516,-1.4222727272727251,1.3095999999999997,1.4222727272727251,False,True,False,Hay
cash_cover_months,2021,hills,full_level_tree,35.7855,38.05,21.670666666666666,-2.264499999999998,False,False,True,-14.114833333333333,14.114833333333333,199.2285200277778,-16.37933333333333,2.264499999999998,11.850333333333335,False,True,True,Hills
cash_cover_months,2021,hilltops,full_level_tree,11.796,9.64,7.201315789473684,2.155999999999999,True,False,True,-4.5946842105263155,4.5946842105263155,21.11112299445983,-2.4386842105263167,2.155999999999999,2.4386842105263167,False,True,False,Hilltops
cash_cover_months,2021,hornsby,full_level_tree,21.57,24.77,21.670666666666666,-3.1999999999999993,False,False,True,0.10066666666666535,0.10066666666666535,0.010133777777777513,-3.099333333333334,3.1999999999999993,-3.099333333333334,True,False,True,Hornsby
cash_cover_months,2021,huntershill,full_level_tree,18.4664,3.5,7.201315789473684,14.9664,False,False,True,-11.265084210526316,11.265084210526316,126.90212227024932,3.701315789473684,14.9664,-3.701315789473684,True,False,True,Hunters Hill
cash_cover_months,2021,innerwest,full_level_tree,12.1327,11.53,10.889999999999999,0.6027000000000005,False,False,True,-1.242700000000001,1.242700000000001,1.5443032900000027,-0.6400000000000006,0.6027000000000005,0.6400000000000006,False,True,False,Inner West
cash_cover_months,2021,junee,full_level_tree,4.7297,3.67,7.201315789473684,1.0597000000000003,False,False,False,2.4716157894736837,2.4716157894736837,6.108884610775621,3.531315789473684,1.0597000000000003,1.4119157894736833,False,True,True,Junee
cash_cover_months,2021,kempsey,full_level_tree,13.2377,10.55,10.889999999999999,2.6876999999999995,True,False,True,-2.3477000000000015,2.3477000000000015,5.511695290000007,0.3399999999999981,2.6876999999999995,-0.3399999999999981,True,False,True,Kempsey
cash_cover_months,2021,kiama,full_level_tree,8.62,3.78,7.201315789473684,4.84,False,False,True,-1.4186842105263153,1.4186842105263153,2.0126648891966745,3.421315789473684,4.84,-3.4213157894736845,True,False,True,Kiama
cash_cover_months,2021,kuringgai,full_level_tree,16.0224,15.58,14.377727272727276,0.442400000000001,False,False,True,-1.6446727272727255,1.6446727272727255,2.704948379834705,-1.2022727272727245,0.442400000000001,1.2022727272727245,False,True,False,Ku-ring-gai
cash_cover_months,2021,kyogle,full_level_tree,19.199,10.78,10.889999999999999,8.419000000000002,True,False,True,-8.309000000000003,8.309000000000003,69.03948100000005,0.10999999999999943,8.419000000000002,-0.10999999999999943,True,False,True,Kyogle
cash_cover_months,2021,lakemacquarie,full_level_tree,12.9205,10.15,10.889999999999999,2.7705,False,False,True,-2.0305000000000017,2.0305000000000017,4.122930250000007,0.7399999999999984,2.7705,-0.7399999999999984,True,False,True,Lake Macquarie
cash_cover_months,2021,lanecove,full_level_tree,40.2949,33.98,21.670666666666666,6.3149000000000015,False,False,False,-18.624233333333333,18.624233333333333,346.8620672544444,-12.309333333333331,6.3149000000000015,12.309333333333331,False,True,False,Lane Cove
cash_cover_months,2021,leeton,full_level_tree,19.5675,25.05,21.670666666666666,-5.482500000000002,False,False,False,2.1031666666666666,2.1031666666666666,4.423310027777777,-3.379333333333335,5.482500000000002,-3.379333333333335,True,False,True,Leeton
cash_cover_months,2021,lismore,full_level_tree,14.1387,9.68,7.201315789473684,4.4587,False,False,True,-6.937384210526316,6.937384210526316,48.127299684459835,-2.478684210526316,4.4587,2.478684210526316,False,True,False,Lismore
cash_cover_months,2021,lithgow,full_level_tree,9.5617,0.57,7.201315789473684,8.9917,False,False,True,-2.360384210526316,2.360384210526316,5.571413621301941,6.631315789473684,8.9917,-6.631315789473684,True,False,True,Lithgow
cash_cover_months,2021,liverpool,full_level_tree,19.6819,9.46,7.201315789473684,10.221899999999998,False,False,True,-12.480584210526315,12.480584210526315,155.76498223603875,-2.258684210526317,10.221899999999998,2.258684210526317,False,True,False,Liverpool
cash_cover_months,2021,liverpoolplains,full_level_tree,12.6937,19.2,21.670666666666666,-6.5062999999999995,False,False,True,8.976966666666666,8.976966666666666,80.58593053444443,2.4706666666666663,6.5062999999999995,2.4706666666666663,False,True,False,Liverpool Plains
cash_cover_months,2021,lockhart,full_level_tree,12.8853,11.02,10.889999999999999,1.8653000000000013,True,False,False,-1.995300000000002,1.995300000000002,3.981222090000008,-0.13000000000000078,1.8653000000000013,0.13000000000000078,False,True,False,Lockhart
