target,history,test_year,test_fy,spec,model,n,train_n,ridge_alpha,MAE,RMSE,R2,persistence_MAE,persistence_RMSE,persistence_R2,MAE_improvement_vs_persistence,MAE_improvement_pct_vs_persistence,RMSE_improvement_vs_persistence,RMSE_improvement_pct_vs_persistence,wins_both_errors
cash_cover_months,long,2019,2019-20,fiscal_plus_fire,ridge,102,307,0.1,3.14252063155316,4.433535859422523,0.5936335042841586,2.905588235294117,4.183369385048935,0.6381989103652366,-0.23693239625904328,-8.154369341843783,-0.2501664743735885,-5.980023549143562,False
cash_cover_months,long,2019,2019-20,fiscal_plus_fire,tree,102,307,,3.195385080459873,4.5657777772829675,0.5690300565680724,2.905588235294117,4.183369385048935,0.6381989103652366,-0.289796845165756,-9.973775418195876,-0.38240839223403267,-9.141157689797442,False
cash_cover_months,long,2019,2019-20,fiscal_plus_disaster,ridge,102,307,0.1,3.1178773799669344,4.408786315432445,0.5981577999535875,2.905588235294117,4.183369385048935,0.6381989103652366,-0.21228914467281745,-7.306236379062452,-0.22541693038350985,-5.3884060821674975,False
cash_cover_months,long,2019,2019-20,fiscal_plus_disaster,tree,102,307,,3.195385080459873,4.5657777772829675,0.5690300565680724,2.905588235294117,4.183369385048935,0.6381989103652366,-0.289796845165756,-9.973775418195876,-0.38240839223403267,-9.141157689797442,False
cash_cover_months,long,2020,2020-21,baseline,persistence,102,410,,3.2917647058823523,4.76676772140241,0.5077506207862617,3.2917647058823523,4.76676772140241,0.5077506207862617,0.0,0.0,0.0,0.0,False
cash_cover_months,long,2020,2020-21,baseline,training_mean,102,410,,5.427913758967003,6.8705413363334005,-0.02263137073298238,3.2917647058823523,4.76676772140241,0.5077506207862617,-2.136149053084651,-64.89373463623852,-2.103773614930991,-44.13417514525019,False
cash_cover_months,long,2020,2020-21,fiscal_only,ridge,102,410,0.1,3.417666439055722,4.712566237296555,0.5188814161774987,3.2917647058823523,4.76676772140241,0.5077506207862617,-0.12590173317336983,-3.8247488633797135,0.0542014841058549,1.137069965932985,False
cash_cover_months,long,2020,2020-21,fiscal_only,tree,102,410,,3.5514607698906437,5.049367543395644,0.4476540604363478,3.2917647058823523,4.76676772140241,0.5077506207862617,-0.2596960640082915,-7.889265704326227,-0.28259982199323463,-5.928541907430979,False
cash_cover_months,long,2020,2020-21,fiscal_plus_fire,ridge,102,410,0.1,3.427256430244055,4.718374114941774,0.517694801669043,3.2917647058823523,4.76676772140241,0.5077506207862617,-0.13549172436170265,-4.116081690759374,0.0483936064606354,1.0152289620354678,False
cash_cover_months,long,2020,2020-21,fiscal_plus_fire,tree,102,410,,3.5514607698906433,5.049367543395645,0.4476540604363477,3.2917647058823523,4.76676772140241,0.5077506207862617,-0.25969606400829104,-7.889265704326212,-0.2825998219932355,-5.928541907430998,False
cash_cover_months,long,2020,2020-21,fiscal_plus_disaster,ridge,102,410,0.1,4.592264501865493,5.884487363902829,0.24983902635636301,3.2917647058823523,4.76676772140241,0.5077506207862617,-1.300499795983141,-39.507677862246965,-1.1177196425004192,-23.448166720646917,False
cash_cover_months,long,2020,2020-21,fiscal_plus_disaster,tree,102,410,,3.5514607698906437,5.049367543395644,0.4476540604363477,3.2917647058823523,4.76676772140241,0.5077506207862617,-0.2596960640082915,-7.889265704326227,-0.28259982199323463,-5.928541907430979,False
cash_cover_months,long,2021,2021-22,baseline,persistence,103,512,,4.032728155339806,5.4714507112138655,0.513935787586933,4.032728155339806,5.4714507112138655,0.513935787586933,0.0,0.0,0.0,0.0,False
cash_cover_months,long,2021,2021-22,baseline,training_mean,103,512,,5.68480548581614,8.09162615876159,-0.0630661342215495,4.032728155339806,5.4714507112138655,0.513935787586933,-1.6520773304763336,-40.96674178964403,-2.620175447547725,-47.888130330364014,False
cash_cover_months,long,2021,2021-22,fiscal_only,ridge,103,512,0.1,4.043826536527194,5.364941701927422,0.5326753623771096,4.032728155339806,5.4714507112138655,0.513935787586933,-0.011098381187387929,-0.27520776903080774,0.10650900928644358,1.9466319794885638,False
cash_cover_months,long,2021,2021-22,fiscal_only,tree,103,512,,4.1722631498148,6.058508662676364,0.4040358576487595,4.032728155339806,5.4714507112138655,0.513935787586933,-0.1395349944749933,-3.4600644799286195,-0.5870579514624987,-10.729475279002509,False
cash_cover_months,long,2021,2021-22,fiscal_plus_fire,ridge,103,512,0.1,4.023557335536455,5.351784349017907,0.5349647499254392,4.032728155339806,5.4714507112138655,0.513935787586933,0.009170819803351549,0.22740981911236205,0.11966636219595816,2.187104819398248,True
cash_cover_months,long,2021,2021-22,fiscal_plus_fire,tree,103,512,,4.172263149814801,6.058508662676364,0.4040358576487594,4.032728155339806,5.4714507112138655,0.513935787586933,-0.13953499447499418,-3.4600644799286417,-0.5870579514624987,-10.729475279002509,False
cash_cover_months,long,2021,2021-22,fiscal_plus_disaster,ridge,103,512,0.1,3.9234234415923885,5.26287811073378,0.5502871602157156,4.032728155339806,5.4714507112138655,0.513935787586933,0.1093047137474179,2.710440910892682,0.2085726004800854,3.812016437479936,True
cash_cover_months,long,2021,2021-22,fiscal_plus_disaster,tree,103,512,,4.1722631498148,6.058508662676364,0.4040358576487594,4.032728155339806,5.4714507112138655,0.513935787586933,-0.1395349944749933,-3.4600644799286195,-0.5870579514624987,-10.729475279002509,False
cash_cover_months,long,2022,2022-23,baseline,persistence,101,614,,3.812163366336634,5.006712787996246,0.5396387188047296,3.812163366336634,5.006712787996246,0.5396387188047296,0.0,0.0,0.0,0.0,False
cash_cover_months,long,2022,2022-23,baseline,training_mean,101,614,,5.420688210726609,7.70605260272688,-0.09057960399143572,3.812163366336634,5.006712787996246,0.5396387188047296,-1.608524844389975,-42.194541256916686,-2.6993398147306333,-53.91441308961015,False
cash_cover_months,long,2022,2022-23,fiscal_only,ridge,101,614,0.1,3.6349316746978424,4.779421889265571,0.5804882114470786,3.812163366336634,5.006712787996246,0.5396387188047296,0.1772316916387915,4.6491106127255355,0.22729089873067565,4.539723134820372,True
cash_cover_months,long,2022,2022-23,fiscal_only,tree,101,614,,3.985326419334238,5.392743151261582,0.46591189621534657,3.812163366336634,5.006712787996246,0.5396387188047296,-0.17316305299760426,-4.542382798353376,-0.3860303632653359,-7.7102558027865316,False
cash_cover_months,long,2022,2022-23,fiscal_plus_fire,ridge,101,614,0.1,3.6275432713602056,4.772177029661113,0.5817590766374547,3.812163366336634,5.006712787996246,0.5396387188047296,0.18462009497642828,4.842921911655697,0.23453575833513352,4.684426054904537,True
cash_cover_months,long,2022,2022-23,fiscal_plus_fire,tree,101,614,,3.985326419334238,5.392743151261581,0.4659118962153467,3.812163366336634,5.006712787996246,0.5396387188047296,-0.17316305299760426,-4.542382798353376,-0.386030363265335,-7.710255802786513,False
cash_cover_months,long,2022,2022-23,fiscal_plus_disaster,ridge,101,614,10.0,3.560196201098822,4.716312542594396,0.5914938609358544,3.812163366336634,5.006712787996246,0.5396387188047296,0.25196716523781193,6.609558432432665,0.29040024540184994,5.800217781577042,True
cash_cover_months,long,2022,2022-23,fiscal_plus_disaster,tree,101,614,,3.985326419334239,5.392743151261582,0.46591189621534645,3.812163366336634,5.006712787996246,0.5396387188047296,-0.17316305299760515,-4.542382798353399,-0.3860303632653359,-7.7102558027865316,False
cash_cover_months,long,2023,2023-24,baseline,persistence,103,717,,3.858912621359224,5.334434359437337,0.47608236530226067,3.858912621359224,5.334434359437337,0.47608236530226067,0.0,0.0,0.0,0.0,False
cash_cover_months,long,2023,2023-24,baseline,training_mean,103,717,,5.468758620736349,7.550028672804724,-0.04950247645214323,3.858912621359224,5.334434359437337,0.47608236530226067,-1.6098459993771246,-41.71760693586497,-2.2155943133673874,-41.53381903458426,False
cash_cover_months,long,2023,2023-24,fiscal_only,ridge,103,717,0.1,3.619805805723206,4.905121094018679,0.55701835395959,3.858912621359224,5.334434359437337,0.47608236530226067,0.23910681563601832,6.196222591632504,0.42931326541865733,8.047962285994652,True
cash_cover_months,long,2023,2023-24,fiscal_only,tree,103,717,,4.01507394500098,5.315845702071015,0.47972734670138506,3.858912621359224,5.334434359437337,0.47608236530226067,-0.1561613236417556,-4.046770138753516,0.018588657366321648,0.34846538758951634,False
cash_cover_months,long,2023,2023-24,fiscal_plus_fire,ridge,103,717,0.1,3.625472727908864,4.904221731900417,0.5571807819119946,3.858912621359224,5.334434359437337,0.47608236530226067,0.2334398934503601,6.049369766971702,0.43021262753691936,8.064821845184298,True
cash_cover_months,long,2023,2023-24,fiscal_plus_fire,tree,103,717,,4.01507394500098,5.315845702071016,0.47972734670138495,3.858912621359224,5.334434359437337,0.47608236530226067,-0.1561613236417556,-4.046770138753516,0.01858865736632076,0.3484653875894997,False
cash_cover_months,long,2023,2023-24,fiscal_plus_disaster,ridge,103,717,10.0,3.6293080117310086,4.894166416705714,0.5589947790342523,3.858912621359224,5.334434359437337,0.47608236530226067,0.2296046096282156,5.949982084521572,0.44026794273162295,8.253320091055752,True
cash_cover_months,long,2023,2023-24,fiscal_plus_disaster,tree,103,717,,4.015073945000981,5.315845702071016,0.47972734670138495,3.858912621359224,5.334434359437337,0.47608236530226067,-0.1561613236417565,-4.046770138753539,0.01858865736632076,0.3484653875894997,False
cash_cover_months,short_2017_onward,2021,2021-22,baseline,persistence,103,102,,4.032728155339806,5.4714507112138655,0.513935787586933,4.032728155339806,5.4714507112138655,0.513935787586933,0.0,0.0,0.0,0.0,False
cash_cover_months,short_2017_onward,2021,2021-22,baseline,training_mean,103,102,,5.674449571673329,8.04231159391318,-0.050147867532137624,4.032728155339806,5.4714507112138655,0.513935787586933,-1.6417214163335228,-40.709945056913654,-2.5708608826993142,-46.98682339274802,False
cash_cover_months,short_2017_onward,2021,2021-22,fiscal_only,ridge,103,102,10.0,4.423549277857783,6.522769091264018,0.3091994527901405,4.032728155339806,5.4714507112138655,0.513935787586933,-0.39082112251797696,-9.691234009921642,-1.0513183800501524,-19.214618490402387,False
cash_cover_months,short_2017_onward,2021,2021-22,fiscal_only,tree,103,102,,4.622374858151557,6.445507509061442,0.32546746637320734,4.032728155339806,5.4714507112138655,0.513935787586933,-0.5896467028117502,-14.621533614433908,-0.9740567978475765,-17.802532623591482,False
cash_cover_months,short_2017_onward,2021,2021-22,fiscal_plus_fire,ridge,103,102,10.0,4.382245112691446,6.413820983870065,0.33208325422839724,4.032728155339806,5.4714507112138655,0.513935787586933,-0.34951695735163923,-8.667010120402926,-0.9423702726561993,-17.223407874712084,False
cash_cover_months,short_2017_onward,2021,2021-22,fiscal_plus_fire,tree,103,102,,4.622374858151556,6.445507509061442,0.32546746637320734,4.032728155339806,5.4714507112138655,0.513935787586933,-0.5896467028117494,-14.621533614433885,-0.9740567978475765,-17.802532623591482,False
cash_cover_months,short_2017_onward,2021,2021-22,fiscal_plus_disaster,ridge,103,102,10.0,4.376056457460606,6.4289761153242,0.32892310207899933,4.032728155339806,5.4714507112138655,0.513935787586933,-0.3433283021207991,-8.513549361520738,-0.9575254041103349,-17.50039349066719,False
cash_cover_months,short_2017_onward,2021,2021-22,fiscal_plus_disaster,tree,103,102,,4.622374858151556,6.445507509061442,0.32546746637320734,4.032728155339806,5.4714507112138655,0.513935787586933,-0.5896467028117494,-14.621533614433885,-0.9740567978475765,-17.802532623591482,False
cash_cover_months,short_2017_onward,2022,2022-23,baseline,persistence,101,204,,3.812163366336634,5.006712787996246,0.5396387188047296,3.812163366336634,5.006712787996246,0.5396387188047296,0.0,0.0,0.0,0.0,False
cash_cover_months,short_2017_onward,2022,2022-23,baseline,training_mean,101,204,,5.389837856726849,7.593247504508509,-0.0588843873575664,3.812163366336634,5.006712787996246,0.5396387188047296,-1.5776744903902147,-41.385280188196894,-2.5865347165122623,-51.661336010996315,False
cash_cover_months,short_2017_onward,2022,2022-23,fiscal_only,ridge,101,204,10.0,3.7914891057462055,5.5945660641546,0.4251874441433383,3.812163366336634,5.006712787996246,0.5396387188047296,0.020674260590428428,0.5423235733545104,-0.5878532761583539,-11.741302148742204,False
cash_cover_months,short_2017_onward,2022,2022-23,fiscal_only,tree,101,204,,4.064160200664409,5.608951439381088,0.4222275987648777,3.812163366336634,5.006712787996246,0.5396387188047296,-0.251996834327775,-6.610336706790607,-0.6022386513848419,-12.028623907261633,False
cash_cover_months,short_2017_onward,2022,2022-23,fiscal_plus_fire,ridge,101,204,10.0,3.7743561607515512,5.563689521877243,0.4315147437212583,3.812163366336634,5.006712787996246,0.5396387188047296,0.03780720558508266,0.9917519778648459,-0.5569767338809966,-11.124599262341672,False
cash_cover_months,short_2017_onward,2022,2022-23,fiscal_plus_fire,tree,101,204,,4.064160200664409,5.608951439381089,0.4222275987648777,3.812163366336634,5.006712787996246,0.5396387188047296,-0.251996834327775,-6.610336706790607,-0.6022386513848428,-12.02862390726165,False
cash_cover_months,short_2017_onward,2022,2022-23,fiscal_plus_disaster,ridge,101,204,10.0,3.755595833442494,5.542890685762693,0.43575715552944205,3.812163366336634,5.006712787996246,0.5396387188047296,0.05656753289413974,1.4838695894740555,-0.5361778977664464,-10.709180263983788,False
cash_cover_months,short_2017_onward,2022,2022-23,fiscal_plus_disaster,tree,101,204,,4.064160200664409,5.608951439381088,0.4222275987648777,3.812163366336634,5.006712787996246,0.5396387188047296,-0.251996834327775,-6.610336706790607,-0.6022386513848419,-12.028623907261633,False
cash_cover_months,short_2017_onward,2023,2023-24,baseline,persistence,103,307,,3.858912621359224,5.334434359437337,0.47608236530226067,3.858912621359224,5.334434359437337,0.47608236530226067,0.0,0.0,0.0,0.0,False
cash_cover_months,short_2017_onward,2023,2023-24,baseline,training_mean,103,307,,5.477499067075678,7.438246573486122,-0.018655671504453464,3.858912621359224,5.334434359437337,0.47608236530226067,-1.618586445716454,-41.94410717562036,-2.1038122140487854,-39.438337268633866,False
cash_cover_months,short_2017_onward,2023,2023-24,fiscal_only,ridge,103,307,10.0,3.685145737007516,4.90594893349275,0.556868816922112,3.858912621359224,5.334434359437337,0.47608236530226067,0.1737668843517084,4.5030012700962,0.4284854259445865,8.03244349959125,True
cash_cover_months,short_2017_onward,2023,2023-24,fiscal_only,tree,103,307,,4.204036977426996,5.6305270785198545,0.4163071563834756,3.858912621359224,5.334434359437337,0.47608236530226067,-0.3451243560677715,-8.943564934782286,-0.2960927190825178,-5.5505926051689,False
cash_cover_months,short_2017_onward,2023,2023-24,fiscal_plus_fire,ridge,103,307,10.0,3.6987805864700993,4.907666955076817,0.556558401037487,3.858912621359224,5.334434359437337,0.47608236530226067,0.16013203488912486,4.149667292355575,0.4267674043605201,8.000237243626604,True
cash_cover_months,short_2017_onward,2023,2023-24,fiscal_plus_fire,tree,103,307,,4.204036977426996,5.630527078519853,0.41630715638347593,3.858912621359224,5.334434359437337,0.47608236530226067,-0.3451243560677715,-8.943564934782286,-0.296092719082516,-5.550592605168866,False
cash_cover_months,short_2017_onward,2023,2023-24,fiscal_plus_disaster,ridge,103,307,10.0,3.672304351223613,4.87197354451459,0.5629852368289756,3.858912621359224,5.334434359437337,0.47608236530226067,0.18660827013561132,4.835773401624272,0.46246081492274627,8.66935055831347,True
cash_cover_months,short_2017_onward,2023,2023-24,fiscal_plus_disaster,tree,103,307,,4.204036977426996,5.630527078519853,0.41630715638347604,3.858912621359224,5.334434359437337,0.47608236530226067,-0.3451243560677715,-8.943564934782286,-0.296092719082516,-5.550592605168866,False
maintenance_ratio_pct,long,2016,2016-17,baseline,persistence,102,100,,23.450068907045203,38.446796605808565,-0.20065812337694067,23.450068907045203,38.446796605808565,-0.20065812337694067,0.0,0.0,0.0,0.0,False
maintenance_ratio_pct,long,2016,2016-17,baseline,training_mean,102,100,,17.954628738278803,35.15985490474321,-0.004137512285633527,23.450068907045203,38.446796605808565,-0.20065812337694067,5.4954401687664,23.434644011282124,3.286941701065352,8.549325278685922,True
maintenance_ratio_pct,long,2016,2016-17,fiscal_only,ridge,102,100,10.0,22.40176100326328,51.473416178979676,-1.1521127876093868,23.450068907045203,38.446796605808565,-0.20065812337694067,1.0483079037819216,4.4703830421025925,-13.02661957317111,-33.882197538410885,False
maintenance_ratio_pct,long,2016,2016-17,fiscal_only,tree,102,100,,21.80729875482371,35.85111792310256,-0.04400949468870352,23.450068907045203,38.446796605808565,-0.20065812337694067,1.6427701522214946,7.005395842261044,2.5956786827060085,6.751352289032715,True
maintenance_ratio_pct,long,2016,2016-17,fiscal_plus_fire,ridge,102,100,10.0,22.344165710771783,50.374028372367206,-1.0611633337056294,23.450068907045203,38.446796605808565,-0.20065812337694067,1.1059031962734203,4.715991243595745,-11.927231766558641,-31.022693226817935,False
maintenance_ratio_pct,long,2016,2016-17,fiscal_plus_fire,tree,102,100,,21.807298754823723,35.851117923102564,-0.044009494688703965,23.450068907045203,38.446796605808565,-0.20065812337694067,1.6427701522214804,7.005395842260984,2.5956786827060014,6.751352289032695,True
maintenance_ratio_pct,long,2016,2016-17,fiscal_plus_disaster,ridge,102,100,10.0,22.546681552895496,48.63376961994818,-0.9212103146382176,23.450068907045203,38.446796605808565,-0.20065812337694067,0.9033873541497073,3.8523867786089907,-10.186973014139618,-26.496285551656502,False
maintenance_ratio_pct,long,2016,2016-17,fiscal_plus_disaster,tree,102,100,,21.807298754823716,35.85111792310256,-0.04400949468870352,23.450068907045203,38.446796605808565,-0.20065812337694067,1.6427701522214875,7.005395842261014,2.5956786827060085,6.751352289032715,True
maintenance_ratio_pct,long,2017,2017-18,baseline,persistence,100,202,,21.796481974485996,46.774750435881614,-1.8549751653260724,21.796481974485996,46.774750435881614,-1.8549751653260724,0.0,0.0,0.0,0.0,False
maintenance_ratio_pct,long,2017,2017-18,baseline,training_mean,100,202,,17.331909871591314,27.69925028226778,-0.0011874698464178213,21.796481974485996,46.774750435881614,-1.8549751653260724,4.464572102894682,20.482994036013306,19.075500153613834,40.78161823602319,True
maintenance_ratio_pct,long,2017,2017-18,fiscal_only,ridge,100,202,10.0,18.33539562105095,27.207814379830182,0.03402321602793268,21.796481974485996,46.774750435881614,-1.8549751653260724,3.4610863534350464,15.879105433098985,19.566936056051432,41.83226179447735,True
maintenance_ratio_pct,long,2017,2017-18,fiscal_only,tree,100,202,,17.825523411197903,27.60860707243724,0.0053543937889888316,21.796481974485996,46.774750435881614,-1.8549751653260724,3.970958563288093,18.21834628146103,19.166143363444373,40.97540486018657,True
maintenance_ratio_pct,long,2017,2017-18,fiscal_plus_fire,ridge,100,202,10.0,18.094436820592733,26.978639426262884,0.050227776603379626,21.796481974485996,46.774750435881614,-1.8549751653260724,3.7020451538932626,16.984599433187036,19.79611100961873,42.322216206701206,True
maintenance_ratio_pct,long,2017,2017-18,fiscal_plus_fire,tree,100,202,,17.825523411197892,27.608607072437245,0.0053543937889887205,21.796481974485996,46.774750435881614,-1.8549751653260724,3.9709585632881037,18.21834628146108,19.16614336344437,40.97540486018656,True
maintenance_ratio_pct,long,2017,2017-18,fiscal_plus_disaster,ridge,100,202,10.0,18.800198567726003,27.892331346714275,-0.015193920366732394,21.796481974485996,46.774750435881614,-1.8549751653260724,2.996283406759993,13.746637692574934,18.88241908916734,40.36882915078549,True
maintenance_ratio_pct,long,2017,2017-18,fiscal_plus_disaster,tree,100,202,,17.8255234111979,27.60860707243725,0.0053543937889884985,21.796481974485996,46.774750435881614,-1.8549751653260724,3.9709585632880966,18.218346281461045,19.166143363444366,40.97540486018656,True
maintenance_ratio_pct,long,2018,2018-19,baseline,persistence,102,304,,18.937251625194488,43.33124391878314,-0.2186973789500708,18.937251625194488,43.33124391878314,-0.2186973789500708,0.0,0.0,0.0,0.0,False
maintenance_ratio_pct,long,2018,2018-19,baseline,training_mean,102,304,,17.23143493530109,39.50322022929913,-0.012881324789731696,18.937251625194488,43.33124391878314,-0.2186973789500708,1.7058166898933997,9.007731024833339,3.828023689484006,8.83432678890772,True
maintenance_ratio_pct,long,2018,2018-19,fiscal_only,ridge,102,304,100.0,17.21402414083667,37.78138535627454,0.07349168596370881,18.937251625194488,43.33124391878314,-0.2186973789500708,1.7232274843578175,9.09967041925557,5.5498585625085965,12.807983479336155,True
maintenance_ratio_pct,long,2018,2018-19,fiscal_only,tree,102,304,,19.399954603469073,39.4135575945979,-0.008288557879587932,18.937251625194488,43.33124391878314,-0.2186973789500708,-0.46270297827458506,-2.443348102630669,3.91768632418524,9.041250538591184,False
maintenance_ratio_pct,long,2018,2018-19,fiscal_plus_fire,ridge,102,304,100.0,16.967459854334482,37.72116632344799,0.07644282023278137,18.937251625194488,43.33124391878314,-0.2186973789500708,1.969791770860006,10.401677127420943,5.610077595335149,12.946957179097515,True
maintenance_ratio_pct,long,2018,2018-19,fiscal_plus_fire,tree,102,304,,19.399954603469073,39.41355759459789,-0.00828855787958771,18.937251625194488,43.33124391878314,-0.2186973789500708,-0.46270297827458506,-2.443348102630669,3.9176863241852473,9.0412505385912,False
maintenance_ratio_pct,long,2018,2018-19,fiscal_plus_disaster,ridge,102,304,100.0,16.44933688607406,37.668479594754416,0.07902096026022665,18.937251625194488,43.33124391878314,-0.2186973789500708,2.487914739120427,13.137675880117984,5.662764324028721,13.068547800387606,True
maintenance_ratio_pct,long,2018,2018-19,fiscal_plus_disaster,tree,102,304,,19.399954603469073,39.4135575945979,-0.008288557879587932,18.937251625194488,43.33124391878314,-0.2186973789500708,-0.46270297827458506,-2.443348102630669,3.91768632418524,9.041250538591184,False
maintenance_ratio_pct,long,2019,2019-20,baseline,persistence,101,404,,20.798594046883554,52.872352967057246,-0.0955769840051397,20.798594046883554,52.872352967057246,-0.0955769840051397,0.0,0.0,0.0,0.0,False
maintenance_ratio_pct,long,2019,2019-20,baseline,training_mean,101,404,,18.937502551381694,50.657404253595494,-0.005707035268495586,20.798594046883554,52.872352967057246,-0.0955769840051397,1.86109149550186,8.948160107873852,2.2149487134617516,4.189238021696901,True
maintenance_ratio_pct,long,2019,2019-20,fiscal_only,ridge,101,404,100.0,18.84763629899247,50.56237293867436,-0.0019372402242185949,20.798594046883554,52.872352967057246,-0.0955769840051397,1.950957747891085,9.380238604077254,2.3099800283828884,4.3689752748892206,True
maintenance_ratio_pct,long,2019,2019-20,fiscal_only,tree,101,404,,19.99849852030029,50.885544250646205,-0.014786010371317992,20.798594046883554,52.872352967057246,-0.0955769840051397,0.800095526583263,3.8468731337306363,1.9868087164110406,3.7577459767091237,True
maintenance_ratio_pct,long,2019,2019-20,fiscal_plus_fire,ridge,101,404,100.0,19.071766207332853,50.5683051777679,-0.0021723589338402682,20.798594046883554,52.872352967057246,-0.0955769840051397,1.726827839550701,8.302618127254846,2.304047789289349,4.357755348480356,True
maintenance_ratio_pct,long,2019,2019-20,fiscal_plus_fire,tree,101,404,,19.998498520300295,50.885544250646205,-0.014786010371318214,20.798594046883554,52.872352967057246,-0.0955769840051397,0.8000955265832594,3.8468731337306195,1.9868087164110406,3.7577459767091237,True
maintenance_ratio_pct,long,2019,2019-20,fiscal_plus_disaster,ridge,101,404,100.0,19.04165503430621,50.695423082914395,-0.007217185772124379,20.798594046883554,52.872352967057246,-0.0955769840051397,1.7569390125773445,8.447393168100241,2.176929884142851,4.117331198592983,True
maintenance_ratio_pct,long,2019,2019-20,fiscal_plus_disaster,tree,101,404,,19.998498520300295,50.885544250646205,-0.014786010371317992,20.798594046883554,52.872352967057246,-0.0955769840051397,0.8000955265832594,3.8468731337306195,1.9868087164110406,3.7577459767091237,True
maintenance_ratio_pct,long,2020,2020-21,baseline,persistence,100,506,,18.82808480946881,36.81438638900547,-2.1800044285425337,18.82808480946881,36.81438638900547,-2.1800044285425337,0.0,0.0,0.0,0.0,False
maintenance_ratio_pct,long,2020,2020-21,baseline,training_mean,100,506,,14.511171465568076,20.700196365595296,-0.00540611645461353,18.82808480946881,36.81438638900547,-2.1800044285425337,4.316913343900733,22.928053424370173,16.114190023410174,43.7714480777619,True
maintenance_ratio_pct,long,2020,2020-21,fiscal_only,ridge,100,506,100.0,13.43075219421057,17.93603853548705,0.2451760890451512,18.82808480946881,36.81438638900547,-2.1800044285425337,5.3973326152582395,28.666392093920642,18.87834785351842,51.27981125106134,True
maintenance_ratio_pct,long,2020,2020-21,fiscal_only,tree,100,506,,13.88602791774812,19.74231710929718,0.08548919866849125,18.82808480946881,36.81438638900547,-2.1800044285425337,4.942056891720689,26.24832499817127,17.07206927970829,46.37336366091606,True
maintenance_ratio_pct,long,2020,2020-21,fiscal_plus_fire,ridge,100,506,100.0,21.68753472302296,32.73892796752502,-1.5149045186324681,18.82808480946881,36.81438638900547,-2.1800044285425337,-2.859449913554151,-15.187152291326566,4.075458421480448,11.070287518624985,False
maintenance_ratio_pct,long,2020,2020-21,fiscal_plus_fire,tree,100,506,,13.886027917748121,19.742317109297186,0.0854891986684908,18.82808480946881,36.81438638900547,-2.1800044285425337,4.9420568917206875,26.248324998171263,17.072069279708284,46.37336366091604,True
maintenance_ratio_pct,long,2020,2020-21,fiscal_plus_disaster,ridge,100,506,100.0,19.392503566760254,26.832058775315836,-0.6892758973814141,18.82808480946881,36.81438638900547,-2.1800044285425337,-0.5644187572914454,-2.9977491763134307,9.982327613689634,27.115289952709443,False
maintenance_ratio_pct,long,2020,2020-21,fiscal_plus_disaster,tree,100,506,,13.886027917748118,19.74231710929718,0.08548919866849125,18.82808480946881,36.81438638900547,-2.1800044285425337,4.942056891720691,26.24832499817128,17.07206927970829,46.37336366091606,True
maintenance_ratio_pct,long,2021,2021-22,baseline,persistence,102,607,,25.46149411155226,56.02947124231029,-3.2744928617290805,25.46149411155226,56.02947124231029,-3.2744928617290805,0.0,0.0,0.0,0.0,False
maintenance_ratio_pct,long,2021,2021-22,baseline,training_mean,102,607,,20.281539169837135,27.118376582380847,-0.0013339079056189362,25.46149411155226,56.02947124231029,-3.2744928617290805,5.179954941715124,20.344269346569497,28.91109465992944,51.59979921084356,True
maintenance_ratio_pct,long,2021,2021-22,fiscal_only,ridge,102,607,100.0,19.499979883785453,27.32866887599795,-0.016924019501601162,25.46149411155226,56.02947124231029,-3.2744928617290805,5.961514227766806,23.413842886234935,28.700802366312338,51.22447478076344,True
maintenance_ratio_pct,long,2021,2021-22,fiscal_only,tree,102,607,,20.732448485534462,28.650999699223494,-0.11771507482229526,25.46149411155226,56.02947124231029,-3.2744928617290805,4.729045626017797,18.573323330118942,27.378471543086793,48.86441177480204,True
maintenance_ratio_pct,long,2021,2021-22,fiscal_plus_fire,ridge,102,607,100.0,19.544029743713764,27.235892090844494,-0.010031126565417381,25.46149411155226,56.02947124231029,-3.2744928617290805,5.917464367838495,23.240837092720547,28.793579151465792,51.390060468253196,True
maintenance_ratio_pct,long,2021,2021-22,fiscal_plus_fire,tree,102,607,,20.73244848553447,28.650999699223494,-0.11771507482229526,25.46149411155226,56.02947124231029,-3.2744928617290805,4.72904562601779,18.573323330118917,27.378471543086793,48.86441177480204,True
maintenance_ratio_pct,long,2021,2021-22,fiscal_plus_disaster,ridge,102,607,100.0,19.659206803018943,27.28078115380251,-0.01336325270936145,25.46149411155226,56.02947124231029,-3.2744928617290805,5.802287308533316,22.788479274280814,28.748690088507775,51.30994359054095,True
maintenance_ratio_pct,long,2021,2021-22,fiscal_plus_disaster,tree,102,607,,20.732448485534434,28.6509996992235,-0.11771507482229548,25.46149411155226,56.02947124231029,-3.2744928617290805,4.729045626017825,18.573323330119056,27.378471543086786,48.86441177480203,True
maintenance_ratio_pct,long,2022,2022-23,baseline,persistence,100,707,,22.466911493613484,34.54520870675346,0.04611918859182518,22.466911493613484,34.54520870675346,0.04611918859182518,0.0,0.0,0.0,0.0,False
maintenance_ratio_pct,long,2022,2022-23,baseline,training_mean,100,707,,24.093688837346896,35.858779254224835,-0.02780203262241221,22.466911493613484,34.54520870675346,0.04611918859182518,-1.626777343733412,-7.240769805835773,-1.3135705474713717,-3.8024681182909554,False
