target,spec,history,outer_year,inner_year,alpha,MAE,validation_n
cash_cover_months,fiscal_plus_disaster,long,2021,2019,0.1,3.1178773799669344,102
cash_cover_months,fiscal_plus_disaster,long,2021,2019,1.0,3.120950871160398,102
cash_cover_months,fiscal_plus_disaster,long,2021,2019,10.0,3.149843734952695,102
cash_cover_months,fiscal_plus_disaster,long,2021,2019,100.0,3.42664212575067,102
cash_cover_months,fiscal_only,long,2022,2017,0.1,2.5800506351097585,102
cash_cover_months,fiscal_only,long,2022,2017,1.0,2.5818132427347105,102
cash_cover_months,fiscal_only,long,2022,2017,10.0,2.6044543382753838,102
cash_cover_months,fiscal_only,long,2022,2017,100.0,2.973499053540691,102
cash_cover_months,fiscal_only,long,2022,2018,0.1,3.0651176236873647,103
cash_cover_months,fiscal_only,long,2022,2018,1.0,3.0668952011699746,103
cash_cover_months,fiscal_only,long,2022,2018,10.0,3.08566939196562,103
cash_cover_months,fiscal_only,long,2022,2018,100.0,3.232773051093415,103
cash_cover_months,fiscal_only,long,2022,2019,0.1,3.139392539532688,102
cash_cover_months,fiscal_only,long,2022,2019,1.0,3.142533982837477,102
cash_cover_months,fiscal_only,long,2022,2019,10.0,3.1726375815482437,102
cash_cover_months,fiscal_only,long,2022,2019,100.0,3.4340066720476,102
cash_cover_months,fiscal_only,long,2022,2020,0.1,3.417666439055722,102
cash_cover_months,fiscal_only,long,2022,2020,1.0,3.417712141154574,102
cash_cover_months,fiscal_only,long,2022,2020,10.0,3.4210057109089287,102
cash_cover_months,fiscal_only,long,2022,2020,100.0,3.5555520776065124,102
cash_cover_months,fiscal_plus_fire,long,2022,2017,0.1,2.604070859530524,102
cash_cover_months,fiscal_plus_fire,long,2022,2017,1.0,2.6054901690977013,102
cash_cover_months,fiscal_plus_fire,long,2022,2017,10.0,2.6263678131078825,102
cash_cover_months,fiscal_plus_fire,long,2022,2017,100.0,2.988790538017854,102
cash_cover_months,fiscal_plus_fire,long,2022,2018,0.1,3.023997519021541,103
cash_cover_months,fiscal_plus_fire,long,2022,2018,1.0,3.0256857885539783,103
cash_cover_months,fiscal_plus_fire,long,2022,2018,10.0,3.050086419958279,103
cash_cover_months,fiscal_plus_fire,long,2022,2018,100.0,3.201027539105337,103
cash_cover_months,fiscal_plus_fire,long,2022,2019,0.1,3.14252063155316,102
cash_cover_months,fiscal_plus_fire,long,2022,2019,1.0,3.145098170638518,102
cash_cover_months,fiscal_plus_fire,long,2022,2019,10.0,3.1700029957687286,102
cash_cover_months,fiscal_plus_fire,long,2022,2019,100.0,3.427755839278548,102
cash_cover_months,fiscal_plus_fire,long,2022,2020,0.1,3.427256430244055,102
cash_cover_months,fiscal_plus_fire,long,2022,2020,1.0,3.4275999901361613,102
cash_cover_months,fiscal_plus_fire,long,2022,2020,10.0,3.43179951390281,102
cash_cover_months,fiscal_plus_fire,long,2022,2020,100.0,3.5679226837684093,102
cash_cover_months,fiscal_plus_disaster,long,2022,2017,0.1,2.7569334159596566,102
cash_cover_months,fiscal_plus_disaster,long,2022,2017,1.0,2.7578896203401464,102
cash_cover_months,fiscal_plus_disaster,long,2022,2017,10.0,2.7691894124171763,102
cash_cover_months,fiscal_plus_disaster,long,2022,2017,100.0,3.0840476970221338,102
cash_cover_months,fiscal_plus_disaster,long,2022,2018,0.1,2.834213379044626,103
cash_cover_months,fiscal_plus_disaster,long,2022,2018,1.0,2.8367629039179674,103
cash_cover_months,fiscal_plus_disaster,long,2022,2018,10.0,2.859939150073654,103
cash_cover_months,fiscal_plus_disaster,long,2022,2018,100.0,3.054126673905955,103
cash_cover_months,fiscal_plus_disaster,long,2022,2019,0.1,3.1178773799669344,102
cash_cover_months,fiscal_plus_disaster,long,2022,2019,1.0,3.120950871160398,102
cash_cover_months,fiscal_plus_disaster,long,2022,2019,10.0,3.149843734952695,102
cash_cover_months,fiscal_plus_disaster,long,2022,2019,100.0,3.42664212575067,102
cash_cover_months,fiscal_plus_disaster,long,2022,2020,0.1,4.592264501865493,102
cash_cover_months,fiscal_plus_disaster,long,2022,2020,1.0,4.389754268171426,102
cash_cover_months,fiscal_plus_disaster,long,2022,2020,10.0,3.6039380036114346,102
cash_cover_months,fiscal_plus_disaster,long,2022,2020,100.0,3.5759344873311134,102
cash_cover_months,fiscal_only,long,2023,2017,0.1,2.5800506351097585,102
cash_cover_months,fiscal_only,long,2023,2017,1.0,2.5818132427347105,102
cash_cover_months,fiscal_only,long,2023,2017,10.0,2.6044543382753838,102
cash_cover_months,fiscal_only,long,2023,2017,100.0,2.973499053540691,102
cash_cover_months,fiscal_only,long,2023,2018,0.1,3.0651176236873647,103
cash_cover_months,fiscal_only,long,2023,2018,1.0,3.0668952011699746,103
cash_cover_months,fiscal_only,long,2023,2018,10.0,3.08566939196562,103
cash_cover_months,fiscal_only,long,2023,2018,100.0,3.232773051093415,103
cash_cover_months,fiscal_only,long,2023,2019,0.1,3.139392539532688,102
cash_cover_months,fiscal_only,long,2023,2019,1.0,3.142533982837477,102
cash_cover_months,fiscal_only,long,2023,2019,10.0,3.1726375815482437,102
cash_cover_months,fiscal_only,long,2023,2019,100.0,3.4340066720476,102
cash_cover_months,fiscal_only,long,2023,2020,0.1,3.417666439055722,102
cash_cover_months,fiscal_only,long,2023,2020,1.0,3.417712141154574,102
cash_cover_months,fiscal_only,long,2023,2020,10.0,3.4210057109089287,102
cash_cover_months,fiscal_only,long,2023,2020,100.0,3.5555520776065124,102
cash_cover_months,fiscal_only,long,2023,2021,0.1,4.043826536527194,103
cash_cover_months,fiscal_only,long,2023,2021,1.0,4.043633997226325,103
cash_cover_months,fiscal_only,long,2023,2021,10.0,4.041629164762297,103
cash_cover_months,fiscal_only,long,2023,2021,100.0,4.055701657207545,103
cash_cover_months,fiscal_plus_fire,long,2023,2017,0.1,2.604070859530524,102
cash_cover_months,fiscal_plus_fire,long,2023,2017,1.0,2.6054901690977013,102
cash_cover_months,fiscal_plus_fire,long,2023,2017,10.0,2.6263678131078825,102
cash_cover_months,fiscal_plus_fire,long,2023,2017,100.0,2.988790538017854,102
cash_cover_months,fiscal_plus_fire,long,2023,2018,0.1,3.023997519021541,103
cash_cover_months,fiscal_plus_fire,long,2023,2018,1.0,3.0256857885539783,103
cash_cover_months,fiscal_plus_fire,long,2023,2018,10.0,3.050086419958279,103
cash_cover_months,fiscal_plus_fire,long,2023,2018,100.0,3.201027539105337,103
cash_cover_months,fiscal_plus_fire,long,2023,2019,0.1,3.14252063155316,102
cash_cover_months,fiscal_plus_fire,long,2023,2019,1.0,3.145098170638518,102
cash_cover_months,fiscal_plus_fire,long,2023,2019,10.0,3.1700029957687286,102
cash_cover_months,fiscal_plus_fire,long,2023,2019,100.0,3.427755839278548,102
cash_cover_months,fiscal_plus_fire,long,2023,2020,0.1,3.427256430244055,102
cash_cover_months,fiscal_plus_fire,long,2023,2020,1.0,3.4275999901361613,102
cash_cover_months,fiscal_plus_fire,long,2023,2020,10.0,3.43179951390281,102
cash_cover_months,fiscal_plus_fire,long,2023,2020,100.0,3.5679226837684093,102
cash_cover_months,fiscal_plus_fire,long,2023,2021,0.1,4.023557335536455,103
cash_cover_months,fiscal_plus_fire,long,2023,2021,1.0,4.023399913984371,103
cash_cover_months,fiscal_plus_fire,long,2023,2021,10.0,4.021740757687465,103
cash_cover_months,fiscal_plus_fire,long,2023,2021,100.0,4.039655493024264,103
cash_cover_months,fiscal_plus_disaster,long,2023,2017,0.1,2.7569334159596566,102
cash_cover_months,fiscal_plus_disaster,long,2023,2017,1.0,2.7578896203401464,102
cash_cover_months,fiscal_plus_disaster,long,2023,2017,10.0,2.7691894124171763,102
cash_cover_months,fiscal_plus_disaster,long,2023,2017,100.0,3.0840476970221338,102
cash_cover_months,fiscal_plus_disaster,long,2023,2018,0.1,2.834213379044626,103
cash_cover_months,fiscal_plus_disaster,long,2023,2018,1.0,2.8367629039179674,103
cash_cover_months,fiscal_plus_disaster,long,2023,2018,10.0,2.859939150073654,103
cash_cover_months,fiscal_plus_disaster,long,2023,2018,100.0,3.054126673905955,103
cash_cover_months,fiscal_plus_disaster,long,2023,2019,0.1,3.1178773799669344,102
cash_cover_months,fiscal_plus_disaster,long,2023,2019,1.0,3.120950871160398,102
cash_cover_months,fiscal_plus_disaster,long,2023,2019,10.0,3.149843734952695,102
cash_cover_months,fiscal_plus_disaster,long,2023,2019,100.0,3.42664212575067,102
cash_cover_months,fiscal_plus_disaster,long,2023,2020,0.1,4.592264501865493,102
cash_cover_months,fiscal_plus_disaster,long,2023,2020,1.0,4.389754268171426,102
cash_cover_months,fiscal_plus_disaster,long,2023,2020,10.0,3.6039380036114346,102
cash_cover_months,fiscal_plus_disaster,long,2023,2020,100.0,3.5759344873311134,102
cash_cover_months,fiscal_plus_disaster,long,2023,2021,0.1,3.9234234415923885,103
cash_cover_months,fiscal_plus_disaster,long,2023,2021,1.0,3.923664957191596,103
cash_cover_months,fiscal_plus_disaster,long,2023,2021,10.0,3.926188780845608,103
cash_cover_months,fiscal_plus_disaster,long,2023,2021,100.0,3.977584982511541,103
cash_cover_months,fiscal_only,short_2017_onward,2023,2021,0.1,4.45561654204179,103
cash_cover_months,fiscal_only,short_2017_onward,2023,2021,1.0,4.450398205585162,103
cash_cover_months,fiscal_only,short_2017_onward,2023,2021,10.0,4.423549277857783,103
cash_cover_months,fiscal_only,short_2017_onward,2023,2021,100.0,4.619764300072362,103
cash_cover_months,fiscal_plus_fire,short_2017_onward,2023,2021,0.1,4.411435968861087,103
cash_cover_months,fiscal_plus_fire,short_2017_onward,2023,2021,1.0,4.405588620735095,103
cash_cover_months,fiscal_plus_fire,short_2017_onward,2023,2021,10.0,4.382245112691446,103
cash_cover_months,fiscal_plus_fire,short_2017_onward,2023,2021,100.0,4.606519082107612,103
cash_cover_months,fiscal_plus_disaster,short_2017_onward,2023,2021,0.1,4.425712183629912,103
cash_cover_months,fiscal_plus_disaster,short_2017_onward,2023,2021,1.0,4.417715927156384,103
cash_cover_months,fiscal_plus_disaster,short_2017_onward,2023,2021,10.0,4.376056457460606,103
cash_cover_months,fiscal_plus_disaster,short_2017_onward,2023,2021,100.0,4.5931910093851265,103
maintenance_ratio_pct,fiscal_only,long,2018,2016,0.1,22.963344784093803,102
maintenance_ratio_pct,fiscal_only,long,2018,2016,1.0,22.905310248460772,102
maintenance_ratio_pct,fiscal_only,long,2018,2016,10.0,22.40176100326328,102
maintenance_ratio_pct,fiscal_only,long,2018,2016,100.0,20.191620162183387,102
maintenance_ratio_pct,fiscal_plus_fire,long,2018,2016,0.1,22.89662335651661,102
maintenance_ratio_pct,fiscal_plus_fire,long,2018,2016,1.0,22.840672559999984,102
maintenance_ratio_pct,fiscal_plus_fire,long,2018,2016,10.0,22.344165710771783,102
maintenance_ratio_pct,fiscal_plus_fire,long,2018,2016,100.0,20.24999148729112,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2018,2016,0.1,23.040644165610278,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2018,2016,1.0,22.99122563206356,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2018,2016,10.0,22.546681552895496,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2018,2016,100.0,20.57761534454,102
maintenance_ratio_pct,fiscal_only,long,2019,2016,0.1,22.963344784093803,102
maintenance_ratio_pct,fiscal_only,long,2019,2016,1.0,22.905310248460772,102
maintenance_ratio_pct,fiscal_only,long,2019,2016,10.0,22.40176100326328,102
maintenance_ratio_pct,fiscal_only,long,2019,2016,100.0,20.191620162183387,102
maintenance_ratio_pct,fiscal_only,long,2019,2017,0.1,18.361759813312872,100
maintenance_ratio_pct,fiscal_only,long,2019,2017,1.0,18.359331775483437,100
maintenance_ratio_pct,fiscal_only,long,2019,2017,10.0,18.33539562105095,100
maintenance_ratio_pct,fiscal_only,long,2019,2017,100.0,18.1185902586747,100
maintenance_ratio_pct,fiscal_plus_fire,long,2019,2016,0.1,22.89662335651661,102
maintenance_ratio_pct,fiscal_plus_fire,long,2019,2016,1.0,22.840672559999984,102
maintenance_ratio_pct,fiscal_plus_fire,long,2019,2016,10.0,22.344165710771783,102
maintenance_ratio_pct,fiscal_plus_fire,long,2019,2016,100.0,20.24999148729112,102
maintenance_ratio_pct,fiscal_plus_fire,long,2019,2017,0.1,18.11205052842188,100
maintenance_ratio_pct,fiscal_plus_fire,long,2019,2017,1.0,18.110090116216885,100
maintenance_ratio_pct,fiscal_plus_fire,long,2019,2017,10.0,18.094436820592733,100
maintenance_ratio_pct,fiscal_plus_fire,long,2019,2017,100.0,17.99471588629158,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2019,2016,0.1,23.040644165610278,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2019,2016,1.0,22.99122563206356,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2019,2016,10.0,22.546681552895496,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2019,2016,100.0,20.57761534454,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2019,2017,0.1,18.849454425228306,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2019,2017,1.0,18.845394457429048,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2019,2017,10.0,18.800198567726003,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2019,2017,100.0,18.51544806835605,100
maintenance_ratio_pct,fiscal_only,long,2020,2016,0.1,22.963344784093803,102
maintenance_ratio_pct,fiscal_only,long,2020,2016,1.0,22.905310248460772,102
maintenance_ratio_pct,fiscal_only,long,2020,2016,10.0,22.40176100326328,102
maintenance_ratio_pct,fiscal_only,long,2020,2016,100.0,20.191620162183387,102
maintenance_ratio_pct,fiscal_only,long,2020,2017,0.1,18.361759813312872,100
maintenance_ratio_pct,fiscal_only,long,2020,2017,1.0,18.359331775483437,100
maintenance_ratio_pct,fiscal_only,long,2020,2017,10.0,18.33539562105095,100
maintenance_ratio_pct,fiscal_only,long,2020,2017,100.0,18.1185902586747,100
maintenance_ratio_pct,fiscal_only,long,2020,2018,0.1,17.53675907396344,102
maintenance_ratio_pct,fiscal_only,long,2020,2018,1.0,17.531873021351696,102
maintenance_ratio_pct,fiscal_only,long,2020,2018,10.0,17.484163406310614,102
maintenance_ratio_pct,fiscal_only,long,2020,2018,100.0,17.21402414083667,102
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2016,0.1,22.89662335651661,102
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2016,1.0,22.840672559999984,102
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2016,10.0,22.344165710771783,102
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2016,100.0,20.24999148729112,102
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2017,0.1,18.11205052842188,100
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2017,1.0,18.110090116216885,100
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2017,10.0,18.094436820592733,100
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2017,100.0,17.99471588629158,100
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2018,0.1,17.279398694018816,102
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2018,1.0,17.274099866361055,102
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2018,10.0,17.223491899804785,102
maintenance_ratio_pct,fiscal_plus_fire,long,2020,2018,100.0,16.967459854334482,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2016,0.1,23.040644165610278,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2016,1.0,22.99122563206356,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2016,10.0,22.546681552895496,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2016,100.0,20.57761534454,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2017,0.1,18.849454425228306,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2017,1.0,18.845394457429048,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2017,10.0,18.800198567726003,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2017,100.0,18.51544806835605,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2018,0.1,17.045482010518743,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2018,1.0,17.035627638434086,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2018,10.0,16.94253196073539,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2020,2018,100.0,16.44933688607406,102
maintenance_ratio_pct,fiscal_only,long,2021,2016,0.1,22.963344784093803,102
maintenance_ratio_pct,fiscal_only,long,2021,2016,1.0,22.905310248460772,102
maintenance_ratio_pct,fiscal_only,long,2021,2016,10.0,22.40176100326328,102
maintenance_ratio_pct,fiscal_only,long,2021,2016,100.0,20.191620162183387,102
maintenance_ratio_pct,fiscal_only,long,2021,2017,0.1,18.361759813312872,100
maintenance_ratio_pct,fiscal_only,long,2021,2017,1.0,18.359331775483437,100
maintenance_ratio_pct,fiscal_only,long,2021,2017,10.0,18.33539562105095,100
maintenance_ratio_pct,fiscal_only,long,2021,2017,100.0,18.1185902586747,100
maintenance_ratio_pct,fiscal_only,long,2021,2018,0.1,17.53675907396344,102
maintenance_ratio_pct,fiscal_only,long,2021,2018,1.0,17.531873021351696,102
maintenance_ratio_pct,fiscal_only,long,2021,2018,10.0,17.484163406310614,102
maintenance_ratio_pct,fiscal_only,long,2021,2018,100.0,17.21402414083667,102
maintenance_ratio_pct,fiscal_only,long,2021,2019,0.1,19.182347640081193,101
maintenance_ratio_pct,fiscal_only,long,2021,2019,1.0,19.1763100182034,101
maintenance_ratio_pct,fiscal_only,long,2021,2019,10.0,19.124512460146715,101
maintenance_ratio_pct,fiscal_only,long,2021,2019,100.0,18.84763629899247,101
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2016,0.1,22.89662335651661,102
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2016,1.0,22.840672559999984,102
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2016,10.0,22.344165710771783,102
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2016,100.0,20.24999148729112,102
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2017,0.1,18.11205052842188,100
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2017,1.0,18.110090116216885,100
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2017,10.0,18.094436820592733,100
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2017,100.0,17.99471588629158,100
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2018,0.1,17.279398694018816,102
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2018,1.0,17.274099866361055,102
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2018,10.0,17.223491899804785,102
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2018,100.0,16.967459854334482,102
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2019,0.1,19.473750522867455,101
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2019,1.0,19.467627013211445,101
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2019,10.0,19.408638659902934,101
maintenance_ratio_pct,fiscal_plus_fire,long,2021,2019,100.0,19.071766207332853,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2016,0.1,23.040644165610278,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2016,1.0,22.99122563206356,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2016,10.0,22.546681552895496,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2016,100.0,20.57761534454,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2017,0.1,18.849454425228306,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2017,1.0,18.845394457429048,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2017,10.0,18.800198567726003,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2017,100.0,18.51544806835605,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2018,0.1,17.045482010518743,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2018,1.0,17.035627638434086,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2018,10.0,16.94253196073539,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2018,100.0,16.44933688607406,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2019,0.1,19.508068473588413,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2019,1.0,19.500449104858053,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2019,10.0,19.4309744448073,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2021,2019,100.0,19.04165503430621,101
maintenance_ratio_pct,fiscal_only,long,2022,2016,0.1,22.963344784093803,102
maintenance_ratio_pct,fiscal_only,long,2022,2016,1.0,22.905310248460772,102
maintenance_ratio_pct,fiscal_only,long,2022,2016,10.0,22.40176100326328,102
maintenance_ratio_pct,fiscal_only,long,2022,2016,100.0,20.191620162183387,102
maintenance_ratio_pct,fiscal_only,long,2022,2017,0.1,18.361759813312872,100
maintenance_ratio_pct,fiscal_only,long,2022,2017,1.0,18.359331775483437,100
maintenance_ratio_pct,fiscal_only,long,2022,2017,10.0,18.33539562105095,100
maintenance_ratio_pct,fiscal_only,long,2022,2017,100.0,18.1185902586747,100
maintenance_ratio_pct,fiscal_only,long,2022,2018,0.1,17.53675907396344,102
maintenance_ratio_pct,fiscal_only,long,2022,2018,1.0,17.531873021351696,102
maintenance_ratio_pct,fiscal_only,long,2022,2018,10.0,17.484163406310614,102
maintenance_ratio_pct,fiscal_only,long,2022,2018,100.0,17.21402414083667,102
maintenance_ratio_pct,fiscal_only,long,2022,2019,0.1,19.182347640081193,101
maintenance_ratio_pct,fiscal_only,long,2022,2019,1.0,19.1763100182034,101
maintenance_ratio_pct,fiscal_only,long,2022,2019,10.0,19.124512460146715,101
maintenance_ratio_pct,fiscal_only,long,2022,2019,100.0,18.84763629899247,101
maintenance_ratio_pct,fiscal_only,long,2022,2020,0.1,13.70550071261689,100
maintenance_ratio_pct,fiscal_only,long,2022,2020,1.0,13.701745171329888,100
maintenance_ratio_pct,fiscal_only,long,2022,2020,10.0,13.664958000939835,100
maintenance_ratio_pct,fiscal_only,long,2022,2020,100.0,13.43075219421057,100
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2016,0.1,22.89662335651661,102
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2016,1.0,22.840672559999984,102
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2016,10.0,22.344165710771783,102
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2016,100.0,20.24999148729112,102
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2017,0.1,18.11205052842188,100
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2017,1.0,18.110090116216885,100
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2017,10.0,18.094436820592733,100
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2017,100.0,17.99471588629158,100
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2018,0.1,17.279398694018816,102
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2018,1.0,17.274099866361055,102
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2018,10.0,17.223491899804785,102
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2018,100.0,16.967459854334482,102
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2019,0.1,19.473750522867455,101
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2019,1.0,19.467627013211445,101
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2019,10.0,19.408638659902934,101
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2019,100.0,19.071766207332853,101
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2020,0.1,23.47353760994167,100
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2020,1.0,23.45475299058387,100
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2020,10.0,23.269633768792215,100
maintenance_ratio_pct,fiscal_plus_fire,long,2022,2020,100.0,21.68753472302296,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2016,0.1,23.040644165610278,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2016,1.0,22.99122563206356,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2016,10.0,22.546681552895496,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2016,100.0,20.57761534454,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2017,0.1,18.849454425228306,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2017,1.0,18.845394457429048,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2017,10.0,18.800198567726003,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2017,100.0,18.51544806835605,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2018,0.1,17.045482010518743,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2018,1.0,17.035627638434086,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2018,10.0,16.94253196073539,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2018,100.0,16.44933688607406,102
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2019,0.1,19.508068473588413,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2019,1.0,19.500449104858053,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2019,10.0,19.4309744448073,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2019,100.0,19.04165503430621,101
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2020,0.1,22.775524227865453,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2020,1.0,22.312092076005,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2020,10.0,20.6440851753529,100
maintenance_ratio_pct,fiscal_plus_disaster,long,2022,2020,100.0,19.392503566760254,100
maintenance_ratio_pct,fiscal_only,long,2023,2016,0.1,22.963344784093803,102
maintenance_ratio_pct,fiscal_only,long,2023,2016,1.0,22.905310248460772,102
maintenance_ratio_pct,fiscal_only,long,2023,2016,10.0,22.40176100326328,102
maintenance_ratio_pct,fiscal_only,long,2023,2016,100.0,20.191620162183387,102
maintenance_ratio_pct,fiscal_only,long,2023,2017,0.1,18.361759813312872,100
maintenance_ratio_pct,fiscal_only,long,2023,2017,1.0,18.359331775483437,100
maintenance_ratio_pct,fiscal_only,long,2023,2017,10.0,18.33539562105095,100
maintenance_ratio_pct,fiscal_only,long,2023,2017,100.0,18.1185902586747,100
maintenance_ratio_pct,fiscal_only,long,2023,2018,0.1,17.53675907396344,102
maintenance_ratio_pct,fiscal_only,long,2023,2018,1.0,17.531873021351696,102
maintenance_ratio_pct,fiscal_only,long,2023,2018,10.0,17.484163406310614,102
maintenance_ratio_pct,fiscal_only,long,2023,2018,100.0,17.21402414083667,102
maintenance_ratio_pct,fiscal_only,long,2023,2019,0.1,19.182347640081193,101
maintenance_ratio_pct,fiscal_only,long,2023,2019,1.0,19.1763100182034,101
maintenance_ratio_pct,fiscal_only,long,2023,2019,10.0,19.124512460146715,101
maintenance_ratio_pct,fiscal_only,long,2023,2019,100.0,18.84763629899247,101
maintenance_ratio_pct,fiscal_only,long,2023,2020,0.1,13.70550071261689,100
maintenance_ratio_pct,fiscal_only,long,2023,2020,1.0,13.701745171329888,100
maintenance_ratio_pct,fiscal_only,long,2023,2020,10.0,13.664958000939835,100
maintenance_ratio_pct,fiscal_only,long,2023,2020,100.0,13.43075219421057,100
maintenance_ratio_pct,fiscal_only,long,2023,2021,0.1,19.73283166406693,102
maintenance_ratio_pct,fiscal_only,long,2023,2021,1.0,19.729431367002917,102
maintenance_ratio_pct,fiscal_only,long,2023,2021,10.0,19.69607622171812,102
