agrn,source_fy,hazard_raw,event_name,assistance_raw,source_url,event_start,date_parse_status
1101,2023-24,NSW Storms and Floods,NSW Storms and Floods 31 December 2023,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1100,2023-24,NSW Storms and Floods,NSW Storms and Floods 25 December 2023,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1099,2023-24,NSW Bushfires,Singleton NSW Bushfires 11 September – 18 October 2023,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1093,2023-24,NSW Bushfires,Narrabri NSW Bushfires - 8 December 2023,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1092,2023-24,NSW Bushfires,Cessnock NSW Bushfires - 14 December 2023,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1091,2023-24,NSW Bushfires,Hunter NSW Bushfires – 22 October - 5 November 2023,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1090,2023-24,NSW Bushfires,Lower Hunter NSW Bushfires – 20 September 2023,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1089,2023-24,NSW Bushfires,Mid Coast NSW Bushfires – 20 September 2023,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1086,2023-24,NSW Severe Weather and Flooding,NSW Severe Weather and Flooding from 28 November 2023,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,2023-11-28,explicit from date
1084,2023-24,NSW Bushfires,Snowy Monaro NSW Bushfires – 2 October 2023,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1083,2023-24,NSW Bushfires,Mid-Western NSW Bushfires – 2 October 2023,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1081,2023-24,NSW Bushfires,North Western NSW Bushfires from 14 November 2023,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,2023-11-14,explicit from date
1077,2023-24,NSW Bushfires,Mid-Western NSW Bushfires from 17 October,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,,unresolved; retain original text
1076,2023-24,NSW Bushfires,Mid North NSW Bushfires from 16 October 2023,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,2023-10-16,explicit from date
1075,2023-24,NSW Bushfires,Far North NSW Bushfires from 13 October 2023,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,2023-10-13,explicit from date
1071,2023-24,NSW Bushfires,North Eastern NSW Bushfires from 21 August 2023,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,2023-08-21,explicit from date
1070,2023-24,NSW Bushfires,Bega Valley NSW Bushfire from 3 October 2023,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grants up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2023-24,2023-10-03,explicit from date
1212,2024-25,Storms and Floods,NSW East Coast Severe Weather from 18 May 2025,"Individual assistance: Immediate assistance such as emergency accommodation. Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2025-05-18,core event verified
1211,2024-25,Storms and Floods,Far West NSW Flooding from 22 March 2025,"Individual assistance: Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2025-03-22,explicit from date
1207,2024-25,Storms,NSW Griffith and Lockhart Storms from 7 December 2024,"Individual assistance: Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-12-07,explicit from date
1206,2024-25,Bushfire,NSW Walgett and Coonamble Bushfires from 28 January to 12 February 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,unresolved; retain original text
1205,2024-25,Storms,NSW Cabonne Shire Storms from 4 December 2024,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-12-04,explicit from date
1204,2024-25,Storms,NSW Severe Storms from 28 March 2025,"Individual assistance: Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2025-03-28,explicit from date
1203,2024-25,Bushfires,NSW Warrumbungle and Narrabri Bushfires from 26 February to 13 March 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,unresolved; retain original text
1200,2024-25,Storms,NSW Bega Valley and Snowy Monaro Storms from 8 February 2025,"Individual assistance: Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2025-02-08,explicit from date
1199,2024-25,Bushfire,NSW Narrabri and Gwydir Bushfire from 27 January to 10 February 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,unresolved; retain original text
1198,2024-25,Tropical Cyclone,NSW Tropical Cyclone Alfred Severe Weather from 3 March 2025,"Individual assistance: Immediate assistance such as emergency accommodation. Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2025-03-03,explicit from date
1197,2024-25,Bushfire,Hawkesbury NSW Bushfire from 5 January to 16 January 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,unresolved; retain original text
1196,2024-25,Bushfire,Mid-Western NSW Bushfires from 27 December 2024 to 8 January 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-12-27,explicit from date
1193,2024-25,Bushfire,Bathurst and Lithgow NSW Bushfire from 23 December 2024 to 11 January 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-12-23,explicit from date
1192,2024-25,Bushfire,Tamworth and Uralla NSW Bushfires from 27 December 2024 to 9 January 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-12-27,explicit from date
1191,2024-25,Bushfire,Singleton NSW Bushfire from 16 December to 24 December 2024,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,unresolved; retain original text
1190,2024-25,Bushfire,Yass Valley NSW Bushfire from 27 December 2024 to 7 January 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-12-27,explicit from date
1189,2024-25,Bushfire,Singleton and Muswellbrook NSW Bushfires from 27 December 2024 to 18 January 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-12-27,explicit from date
1184,2024-25,Storms,NSW Hilltops Severe Weather from 10 February 2025,"Individual assistance: Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2025-02-10,explicit from date
1182,2024-25,Storms,NSW Gilgandra and Walgett Storms from 25 November 2024,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-11-25,explicit from date
1178,2024-25,Storms,NSW Hilltops and Lockhart Storms from 30 November 2024,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-11-30,explicit from date
1177,2024-25,Storms,NSW Snowy Valley Storms from 25 November 2024,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-11-25,explicit from date
1173,2024-25,Storms,NSW Kyogle Storms from 7 November 2024,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-11-07,explicit from date
1172,2024-25,Storms,NSW Byron Shire Storms from 25 November 2024,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-11-25,explicit from date
1170,2024-25,Storms,NSW Severe Weather and Storms from 15 January 2025,"Individual assistance: Immediate assistance such as emergency accommodation. Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2025-01-15,explicit from date
1162,2024-25,Storms,NSW North Coast Storms from 24 September 2024 onwards,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-09-24,explicit from date
1159,2024-25,Earthquake,NSW Muswellbrook Earthquakes from 23 August to 12 November 2024,Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,unresolved; retain original text
1157,2024-25,Storm,Walgett NSW Storm from 17 November onwards,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,unresolved; retain original text
1156,2024-25,Bushfire,Tenterfield NSW Bushfire 2 September 2024 – 16 September 2024,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,unresolved; retain original text
1155,2024-25,Storm,Wingecarribee NSW Storm from 23 August 2024 onwards,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-08-23,explicit from date
1151,2024-25,Storm,North Coast NSW Severe Weather from 11 August 2024 onwards,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-08-11,explicit from date
1149,2024-25,Power Outage/Storm,NSW Far West Region Storm from 17 October 2024 onwards,"Counter disaster operations Restoration of essential public assets Please note each measure below is subject to its own set of eligibility criteria. Applicants must demonstrate that they have been directly and adversely impacted by the storm and have no means of meeting their immediate needs. Under DRFA guidelines assistance is not provided as compensation for commercial damage or revenue loss. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $12,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,2024-10-17,explicit from date
1289,2025-26,Severe Weather,Goulburn Mulwaree Severe Weather Event from 25 February 2026,Counter disaster operations Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2026-02-25,explicit from date
1287,2025-26,Bushfire,Tenterfield Bushfire from 30 January to 13 February 2026,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1282,2025-26,Bushfire,Carrathool Shire Bushfire from 6 to 18 February 2026,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1279,2025-26,Bushfire,Port Stephens Bushfire from 29 January to 5 February 2026,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1278,2025-26,Severe Weather,Far West NSW Severe Weather Event from 7 February to 13 March 2026,Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1277,2025-26,Severe Weather,Far West Unincorporated Area NSW Severe Weather Event from 21 to 22 December 2025,Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1276,2025-26,Severe Weather,Oberon Severe Weather Event from 24 June 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-06-24,explicit from date
1275,2025-26,Bushfire,Cessnock Bushfire 08-28 December 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1274,2025-26,Bushfire,Lockhart Bushfire 23-30 November 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1273,2025-26,Bushfire,MidCoast Bushfire 29 December 2025 - 05 January 2026,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1272,2025-26,Bushfire,MidCoast Bushfire 27 January 2026 - 21 February 2026,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1263,2025-26,Bushfire,Eurobodalla and Bega Valley NSW Bushfire from 7 January 2026,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2026-01-07,explicit from date
1262,2025-26,Bushfire,Port Macquarie-Hastings NSW Bushfire from 19 December 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-12-19,explicit from date
1261,2025-26,Bushfire,Tenterfield NSW Bushfire from 16 December 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-12-16,explicit from date
1260,2025-26,Severe Weather,NSW Severe Weather Event from 14 January 2026,"Individual assistance: Immediate assistance such as emergency accommodation. Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2026-01-14,explicit from date
1252,2025-26,Bushfire,Parkes NSW Bushfire from 26 November 2025,"Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-11-26,explicit from date
1247,2025-26,Severe Weather,NSW Severe Weather Event from 26 November 2025,"Individual assistance: Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-11-26,explicit from date
1246,2025-26,Bushfire,Lithgow NSW Bushfire from 16 November 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-11-16,explicit from date
1245,2025-26,Bushfire,Dungog NSW Bushfire from 9 November 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-11-09,explicit from date
1244,2025-26,Bushfire,Mid-Western Regional NSW Bushfire from 5 November 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-11-05,explicit from date
1240,2025-26,Terrorist Disaster Declaration,Bondi NSW Terrorist Attack 14 December 2025,Individual assistance: Immediate assistance such as emergency accommodation Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1239,2025-26,Bushfire,Lithgow and Mid-Western Regional NSW Bushfire from 9 December 2025,"Individual assistance: Immediate assistance such as emergency accommodation. Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-12-09,explicit from date
1238,2025-26,Severe Weather,Wollondilly Shire and Camden NSW Severe Weather Event from 19 to 23 August 2025,Restoration of essential public assets,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1237,2025-26,Bushfire,Kempsey NSW Bushfire from 6 to 9 October 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1236,2025-26,Bushfire,Tenterfield NSW Bushfire from 23 October to 3 November 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1235,2025-26,Bushfire,Clarence Valley NSW Bushfire from 25 September to 28 October 2025,Counter disaster operations,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,unresolved; retain original text
1232,2025-26,Bushfires,NSW Lake Macquarie Bushfire from 6 December 2025,"Individual assistance: Immediate assistance such as emergency accommodation. Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-12-06,explicit from date
1231,2025-26,Bushfires,MidCoast NSW Bushfires from 17 November 2025,"Individual assistance: Immediate assistance such as emergency accommodation. Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-11-17,explicit from date
1230,2025-26,Bushfires,Dubbo and Warrumbungle Bushfire from 27 November 2025,"Individual assistance: Immediate assistance such as emergency accommodation. Grants for low income, uninsured residents to replace lost essential household items to maintain basic standard of living. Grants for low income, uninsured residents to undertake essential structural repairs to homes damaged by the disaster event. Primary producers and small businesses: Concessional loans up to $130,000 Transport subsidies up to $15,000 Sporting and recreation clubs: Concessional loans up to $10,000 Grant up to $2,000 Not-for-profit organisations: Concessional loans up to $25,000 Counter disaster operations Restoration of essential public assets",https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,2025-11-27,explicit from date
