project_id,year_start,required_field,status,reason,next_action
lismore:candidate:P018,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P018,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P018,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P018,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P018,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P019,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P019,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P019,2021,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P019,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P019,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P019,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P019,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P019,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P019,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P020,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P020,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P020,2021,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P020,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P020,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P020,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P020,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P020,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P020,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P021,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P021,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P021,2021,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P021,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P021,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P021,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P021,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P021,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P021,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P022,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P022,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P022,2021,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P022,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P022,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P022,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P022,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P022,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P022,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P023,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P023,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P023,2021,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P023,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P023,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P023,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P023,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P023,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P023,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P024,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P024,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P024,2021,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P024,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P024,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P024,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P024,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P024,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P024,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P025,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P025,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P025,2021,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P025,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P025,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P025,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P025,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P025,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P025,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P026,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P026,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P026,2021,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P026,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P026,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P026,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P026,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P026,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P026,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P027,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P027,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P027,2021,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P027,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P027,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
lismore:candidate:P027,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P027,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P027,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
lismore:candidate:P027,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
waggawagga:job:45049,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
waggawagga:job:45049,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
waggawagga:job:45049,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
waggawagga:job:45049,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
waggawagga:job:45049,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
waggawagga:job:45049,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
waggawagga:job:45049,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
waggawagga:job:45049,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
waggawagga:job:45109,2021,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
waggawagga:job:45109,2021,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
waggawagga:job:45109,2021,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
waggawagga:job:45109,2021,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
waggawagga:job:45109,2021,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
waggawagga:job:45109,2021,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
waggawagga:job:45109,2021,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
waggawagga:job:45109,2021,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P030,2019,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P030,2019,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P030,2019,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P030,2019,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P030,2019,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P030,2019,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P030,2019,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P030,2019,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P030,2019,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P031,2019,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P031,2019,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P031,2019,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P031,2019,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P031,2019,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P031,2019,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P031,2019,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P031,2019,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P031,2019,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P032,2019,B0_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P032,2019,Q1_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P032,2019,Q2_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P032,2019,Q3_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P032,2019,ACTUAL_amount_aud,not_recovered_search_incomplete,Selected revision evidence does not report a same-scope full-year level at this stage,Inspect adopted project schedule and quarterly/year-end project ledger; never infer level from a change alone
eurobodalla:candidate:P032,2019,stable_asset_scope,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P032,2019,damage_access_assessment,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P032,2019,completion_dates,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
eurobodalla:candidate:P032,2019,three_pre_event_budget_years,not_certified_search_incomplete,Current project register lacks dated linked evidence,Recover project or asset records with explicit identifiers and contemporaneous dates
snowyvalleys:candidate:bombowlee_land,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_land,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_land,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_land,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_land,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_land,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_land,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_land,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_land,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:bombowlee_land,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tintaldra_culvert,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tintaldra_culvert,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tintaldra_culvert,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tintaldra_culvert,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tintaldra_culvert,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tintaldra_culvert,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tintaldra_culvert,2021,exact_completion_dates,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tintaldra_culvert,2021,three_pre_event_budget_years,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tintaldra_culvert,2021,pre_event_fiscal_capacity,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:tintaldra_culvert,2021,event_overlap_screen,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:withers_bridge,2021,Q1_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:withers_bridge,2021,Q2_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:withers_bridge,2021,Q3_amount_aud,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:withers_bridge,2021,official_project_id,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:withers_bridge,2021,original_adoption_document,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
snowyvalleys:candidate:withers_bridge,2021,damage_access_assessment,not_recovered_search_incomplete,Annual report budget/actual pair cannot establish this field,Recover adopted plan quarterly reviews and project/asset records; audit entity and disaster histories
